seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
2L	80605	81006	402	*	2.97833	2.97833	Distal Intergenic	1	76348	77783	1436	1	FBgn0031214	4257	1	4257
2L	84619	84994	376	*	2.98819	2.98819	Intron (FBtr0290323/FBgn0002931, intron 1 of 1)	1	82421	87387	4967	2	FBgn0002931	2393	1	2393
2L	86355	86870	516	*	5.87518	5.91578	Intron (FBtr0290323/FBgn0002931, intron 1 of 1)	1	82421	87387	4967	2	FBgn0002931	517	4	517
2L	87288	87927	640	*	4.57193	4.6022	Promoter	1	82421	87387	4967	2	FBgn0002931	0	3	0
2L	88606	88951	346	*	2.99581	3.00221	Distal Intergenic	1	82421	87387	4967	2	FBgn0002931	-1219	2	1219
2L	91305	92392	1088	*	7.34824	7.41065	Distal Intergenic	1	94739	102086	7348	1	FBgn0031216	-2347	5	2347
2L	93581	95114	1534	*	8.84883	8.84883	Promoter	1	94739	102086	7348	1	FBgn0031216	0	5	0
2L	102080	102791	712	*	9.94797	9.94797	Promoter	1	102380	104142	1763	1	FBgn0031217	0	6	0
2L	106389	107120	732	*	9.72826	9.7332	Promoter	1	103962	106732	2771	2	FBgn0026787	0	6	0
2L	107331	109945	2615	*	15.2074	15.3198	5' UTR	1	106903	114432	7530	1	FBgn0005278	428	8	428
2L	114458	114811	354	*	2.99244	2.99244	Promoter	1	114726	156030	41305	1	FBgn0031228	0	1	0
2L	120456	121175	720	*	5.71625	6.01054	5' UTR	1	116970	121754	4785	2	FBgn0031220	579	4	579
2L	121303	122132	830	*	12.4793	12.5323	Promoter	1	116970	121754	4785	2	FBgn0031220	0	7	0
2L	128069	129568	1500	*	17.9547	17.9547	5' UTR	1	122624	130791	8168	2	FBgn0025683	1223	9	1223
2L	131742	132193	452	*	3.95811	3.95811	Promoter	1	132077	134472	2396	1	FBgn0001142	0	2	0
2L	134706	135007	302	*	1.99999	1.99999	Promoter	1	135402	136128	727	1	FBgn0265074	-395	1	395
2L	136687	137054	368	*	2.98905	2.98909	Exon (FBtr0336837/FBgn0265075, exon 2 of 2)	1	136144	136701	558	1	FBgn0265075	543	1	543
2L	138104	138495	392	*	2.98236	2.9824	3' UTR	1	136144	136701	558	1	FBgn0265075	1960	1	1960
2L	139647	142060	2414	*	3.227	3.2296	Promoter	1	138384	140992	2609	2	FBgn0051975	0	2	0
2L	143053	143716	664	*	3.78122	3.78122	Promoter	1	141077	143091	2015	2	FBgn0051974	0	2	0
2L	149603	150358	756	*	2.71985	2.85713	Intron (FBtr0306542/FBgn0031228, intron 1 of 2)	1	144231	153300	9070	2	FBgn0259818	2942	1	2942
2L	154738	156275	1538	*	12.9207	12.9207	Promoter	1	153539	155305	1767	2	FBgn0031227	0	7	0
2L	158512	159673	1162	*	16.3752	16.3752	Promoter	1	157836	158664	829	2	FBgn0053635	0	8	0
2L	160171	162562	2392	*	24.1782	24.6586	5' UTR	1	159032	203397	44366	1	FBgn0016977	1139	9	1139
2L	166045	167202	1158	*	23.4304	23.4304	Intron (FBtr0078122/FBgn0016977, intron 2 of 11)	1	159032	203397	44366	1	FBgn0016977	7013	9	7013
2L	168292	168771	480	*	5.87888	5.92907	Intron (FBtr0078122/FBgn0016977, intron 2 of 11)	1	159032	203397	44366	1	FBgn0016977	9260	4	9260
2L	169239	169748	510	*	7.88042	7.91953	Intron (FBtr0078122/FBgn0016977, intron 2 of 11)	1	159032	203397	44366	1	FBgn0016977	10207	5	10207
2L	171178	172389	1212	*	14.5897	14.5897	Intron (FBtr0078122/FBgn0016977, intron 2 of 11)	1	159032	203397	44366	1	FBgn0016977	12146	8	12146
2L	180865	182218	1354	*	6.5664	6.56689	Intron (FBtr0078122/FBgn0016977, intron 2 of 11)	1	203779	204782	1004	1	FBgn0031231	-21561	4	21561
2L	182622	183319	698	*	10.3014	10.3018	5' UTR	1	203779	204782	1004	1	FBgn0031231	-20460	6	20460
2L	195555	195882	328	*	3.99748	3.99748	Exon (FBtr0078122/FBgn0016977, exon 6 of 12)	1	203779	204782	1004	1	FBgn0031231	-7897	2	7897
2L	203552	203953	402	*	5.97115	5.97115	Promoter	1	203779	204782	1004	1	FBgn0031231	0	4	0
2L	207094	207761	668	*	6.73963	6.73963	Promoter	1	207179	210725	3547	1	FBgn0031233	0	4	0
2L	209546	209991	446	*	3.9437	3.9437	3' UTR	1	204743	207297	2555	2	FBgn0031232	-2249	2	2249
2L	213115	213436	322	*	2.99883	2.99883	Exon (FBtr0078145/FBgn0266557, exon 7 of 7)	1	204743	207297	2555	2	FBgn0031232	-5818	2	5818
2L	220341	220878	538	*	6.77199	6.77206	Intron (FBtr0078145/FBgn0266557, intron 1 of 6)	1	219651	220050	400	1	FBgn0265151	690	4	690
2L	221833	222756	924	*	13.3434	13.584	5' UTR	1	223519	224708	1190	1	FBgn0265153	-763	7	763
2L	223724	225225	1502	*	18.7408	19.1235	Promoter	1	223519	224708	1190	1	FBgn0265153	205	9	205
2L	243269	243584	316	*	2.99935	2.99935	Promoter	1	243055	243076	22	2	FBgn0262252	-193	2	193
2L	246287	248348	2062	*	10.5145	10.6578	Intron (FBtr0078144/FBgn0266557, intron 1 of 17)	1	248909	249812	904	1	FBgn0265149	-561	6	561
2L	248805	250162	1358	*	18.076	18.08	Promoter	1	248909	249812	904	1	FBgn0265149	0	9	0
2L	252208	252595	388	*	2.98392	2.98402	Promoter	1	251039	252373	1335	2	FBgn0283652	0	1	0
2L	256437	256766	330	*	1.9975	1.9975	Intron (FBtr0078140/FBgn0031238, intron 1 of 4)	1	251039	252373	1335	2	FBgn0283652	-4064	0	4064
2L	267300	268543	1244	*	6.12179	6.12179	Promoter	1	259949	267505	7557	2	FBgn0031239	0	4	0
2L	271554	272199	646	*	9.79972	9.79973	Promoter	1	252589	271744	19156	2	FBgn0031238	0	6	0
2L	273201	274452	1252	*	7.22092	7.22092	Promoter	1	271912	273715	1804	2	FBgn0086912	0	5	0
2L	276543	278116	1574	*	10.1528	10.1528	Promoter	1	277582	282167	4586	1	FBgn0003444	0	6	0
2L	282817	283572	756	*	11.8738	11.8738	Promoter	1	281670	283269	1600	2	FBgn0031244	0	7	0
2L	284962	286493	1532	*	12.6082	12.6918	Promoter	1	286383	288292	1910	1	FBgn0267996	0	7	0
2L	291991	292950	960	*	9.01461	9.01461	Promoter	1	292419	293222	804	1	FBgn0031247	0	6	0
2L	294555	295760	1206	*	7.95982	7.95982	Promoter	1	292959	294681	1723	2	FBgn0017457	0	5	0
2L	297384	298965	1582	*	18.9617	19.0848	Promoter	1	297880	305233	7354	1	FBgn0020622	0	9	0
2L	305778	307327	1550	*	18.2078	18.3536	Promoter	1	305935	355566	49632	1	FBgn0004611	0	9	0
2L	309746	311885	2140	*	9.43871	9.4746	Promoter	1	308537	309348	812	2	FBgn0263872	-398	6	398
2L	313433	313732	300	*	1	1	Intron (FBtr0078047/FBgn0004611, intron 1 of 16)	1	308537	309348	812	2	FBgn0263872	-4085	0	4085
2L	315028	315379	352	*	2.99352	2.99352	Intron (FBtr0078047/FBgn0004611, intron 1 of 16)	1	318362	319259	898	2	FBgn0031248	3880	1	3880
2L	317152	317483	332	*	4.99701	4.99701	Intron (FBtr0078047/FBgn0004611, intron 1 of 16)	1	318362	319259	898	2	FBgn0031248	1776	3	1776
2L	321982	322889	908	*	2.49801	2.49801	Promoter	1	322101	323091	991	1	FBgn0053127	0	1	0
2L	335268	336613	1346	*	7.85914	8.02843	Exon (FBtr0078047/FBgn0004611, exon 5 of 17)	1	329910	332335	2426	2	FBgn0051921	-2933	5	2933
2L	347605	347948	344	*	1.99487	1.99487	3' UTR	1	355663	356891	1229	1	FBgn0266907	-7715	0	7715
2L	357707	359268	1562	*	19.1095	19.5012	Promoter	1	355565	357874	2310	2	FBgn0031250	0	9	0
2L	366268	366685	418	*	4.94867	4.94867	Distal Intergenic	1	355565	357874	2310	2	FBgn0031250	-8394	3	8394
2L	368060	369593	1534	*	19.8622	20.3546	Distal Intergenic	1	378112	387439	9328	1	FBgn0000061	-8519	9	8519
2L	370579	371368	790	*	9.96104	9.96104	Distal Intergenic	1	378112	387439	9328	1	FBgn0000061	-6744	6	6744
2L	372747	373078	332	*	1.99716	1.99716	Distal Intergenic	1	378112	387439	9328	1	FBgn0000061	-5034	0	5034
2L	376079	376440	362	*	4.98579	4.9858	Distal Intergenic	1	378112	387439	9328	1	FBgn0000061	-1672	3	1672
2L	377633	378248	616	*	8.55322	8.55322	Promoter	1	378112	387439	9328	1	FBgn0000061	0	5	0
2L	379835	380448	614	*	3.78586	3.786	Intron (FBtr0078053/FBgn0000061, intron 1 of 4)	1	378112	387439	9328	1	FBgn0000061	1723	2	1723
2L	381357	381814	458	*	10.8298	10.8299	Intron (FBtr0078053/FBgn0000061, intron 1 of 4)	1	378112	387439	9328	1	FBgn0000061	3245	6	3245
2L	383475	383892	418	*	3.96012	3.96012	Intron (FBtr0078053/FBgn0000061, intron 1 of 4)	1	378112	387439	9328	1	FBgn0000061	5363	2	5363
2L	389742	390517	776	*	5.34976	5.34976	Distal Intergenic	1	396120	396571	452	1	FBgn0263871	-5603	3	5603
2L	391351	393543	2193	*	12.6533	13.0255	Distal Intergenic	1	396120	396571	452	1	FBgn0263871	-2577	7	2577
2L	399356	399741	386	*	3.97987	3.97987	Intron (FBtr0331204/FBgn0031251, intron 4 of 4)	1	396595	402198	5604	2	FBgn0031251	2457	2	2457
2L	403412	404465	1054	*	5.15503	5.15503	Promoter	1	404285	407969	3685	1	FBgn0003278	0	3	0
2L	412655	415773	3119	*	12.0955	12.6235	Promoter	1	408030	414777	6748	2	FBgn0264855	0	7	0
2L	419470	420289	820	*	6.576	6.576	Promoter	1	418434	419652	1219	2	FBgn0031252	0	4	0
2L	421258	421721	464	*	6.91191	6.91201	Promoter	1	420895	421450	556	2	FBgn0031253	0	4	0
2L	422827	424182	1356	*	12.5336	12.5336	Promoter	1	422873	425321	2449	1	FBgn0031255	0	7	0
2L	427229	428530	1302	*	13.4644	13.4646	Distal Intergenic	1	431227	448701	17475	1	FBgn0004583	-2697	7	2697
2L	429432	430823	1392	*	13.8355	13.937	Distal Intergenic	1	431227	448701	17475	1	FBgn0004583	-404	8	404
2L	430967	432356	1390	*	11.115	11.2503	Promoter	1	431227	448701	17475	1	FBgn0004583	0	7	0
2L	438582	439517	936	*	11.4606	11.6255	Promoter	1	439539	440104	566	1	FBgn0263870	-22	7	22
2L	440774	442299	1526	*	20.8793	21.1707	Intron (FBtr0078059/FBgn0004583, intron 3 of 5)	1	439539	440104	566	1	FBgn0263870	1235	9	1235
2L	452418	453771	1354	*	15.4861	15.5776	Promoter	1	448254	453024	4771	2	FBgn0015924	0	8	0
2L	467685	468090	406	*	9.95346	9.9536	Intron (FBtr0310035/FBgn0031258, intron 1 of 1)	1	458876	472200	13325	2	FBgn0031258	4110	6	4110
2L	469032	469369	338	*	1.9962	1.99695	Intron (FBtr0310035/FBgn0031258, intron 1 of 1)	1	458876	472200	13325	2	FBgn0031258	2831	0	2831
2L	470586	473697	3112	*	12.3707	12.3769	Promoter	1	458876	472200	13325	2	FBgn0031258	0	7	0
2L	478331	479910	1580	*	25.8347	26.218	Promoter	1	476446	479688	3243	2	FBgn0043364	0	9	0
2L	480387	481788	1402	*	15.1207	15.4247	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	476446	479688	3243	2	FBgn0043364	-699	8	699
2L	484185	484598	414	*	2.97338	2.97338	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	476446	479688	3243	2	FBgn0043364	-4497	1	4497
2L	485809	486136	328	*	1.99797	1.99798	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	490835	492649	1815	1	FBgn0267991	-4699	1	4699
2L	487474	488415	942	*	4.016	4.016	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	490835	492649	1815	1	FBgn0267991	-2420	3	2420
2L	490070	491259	1190	*	12.7781	12.7781	Promoter	1	490835	492649	1815	1	FBgn0267991	0	7	0
2L	492233	492600	368	*	2.98958	2.98959	Exon (FBtr0347589/FBgn0267991, exon 1 of 1)	1	490835	492649	1815	1	FBgn0267991	1398	1	1398
2L	496894	497435	542	*	11.5823	11.5823	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	4801	7	4801
2L	499724	500487	764	*	14.0352	14.1206	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	1749	8	1749
2L	501699	502178	480	*	2.92478	2.92479	Promoter	1	500873	502236	1364	2	FBgn0267992	58	1	58
2L	503627	504426	800	*	9.4019	9.4019	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	-1391	6	1391
2L	506967	507796	830	*	13.5832	13.5832	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	-4731	7	4731
2L	510376	511113	738	*	13.2668	13.2668	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	-8140	7	8140
2L	516193	516618	426	*	2.96755	2.96755	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	-13957	1	13957
2L	518168	518499	332	*	1.99733	1.99733	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	500873	502236	1364	2	FBgn0267992	-15932	0	15932
2L	521924	524120	2197	*	14.6544	15.0501	5' UTR	1	540599	542580	1982	2	FBgn0010602	18460	8	18460
2L	524232	525135	904	*	14.0855	14.1088	Intron (FBtr0333012/FBgn0003963, intron 1 of 7)	1	540599	542580	1982	2	FBgn0010602	17445	8	17445
2L	529667	530738	1072	*	9.97282	9.97295	Intron (FBtr0333012/FBgn0003963, intron 2 of 7)	1	540599	542580	1982	2	FBgn0010602	11842	6	11842
2L	531387	532252	866	*	14.2205	14.2209	Intron (FBtr0333012/FBgn0003963, intron 2 of 7)	1	540599	542580	1982	2	FBgn0010602	10328	8	10328
2L	533556	534239	684	*	13.9859	13.9859	Intron (FBtr0333012/FBgn0003963, intron 2 of 7)	1	540599	542580	1982	2	FBgn0010602	8341	8	8341
2L	540408	541281	874	*	10.3183	10.3183	3' UTR	1	540599	542580	1982	2	FBgn0010602	1299	6	1299
2L	542090	542749	660	*	6.56058	6.56078	Promoter	1	540599	542580	1982	2	FBgn0010602	0	4	0
2L	544460	544777	318	*	2.99926	2.99926	Promoter	1	542786	544653	1868	2	FBgn0031260	0	2	0
2L	547945	548718	774	*	11.6564	11.6564	Exon (FBtr0344014/FBgn0005660, exon 2 of 4)	1	545129	547096	1968	1	FBgn0031261	2816	7	2816
2L	552105	553316	1212	*	15.7059	15.7059	Promoter	1	544925	552923	7999	2	FBgn0005660	0	8	0
2L	558104	560785	2682	*	14.7654	14.7917	Promoter	1	559612	560523	912	1	FBgn0031263	0	8	0
2L	563201	563532	332	*	2.99771	2.99771	Promoter	1	560568	563819	3252	2	FBgn0031264	287	2	287
2L	567532	568927	1396	*	8.71178	8.71178	Promoter	1	566366	568121	1756	2	FBgn0021874	0	5	0
2L	573351	574830	1480	*	14.7466	14.7742	Promoter	1	573033	574264	1232	2	FBgn0031267	0	8	0
2L	576727	577182	456	*	5.9254	5.9254	Promoter	1	575711	576896	1186	2	FBgn0013323	0	4	0
2L	594642	595535	894	*	16.2257	16.2257	Promoter	1	583540	594685	11146	2	FBgn0010323	0	8	0
2L	602234	602983	750	*	10.6952	10.6952	Promoter	1	602813	604430	1618	1	FBgn0031270	0	6	0
2L	604571	605098	528	*	10.7457	10.7458	Downstream (<=300bp)	1	605914	606412	499	1	FBgn0263657	-816	6	816
2L	606014	606465	452	*	5.92971	5.93003	Promoter	1	605914	606412	499	1	FBgn0263657	100	4	100
2L	608032	610040	2009	*	7.50688	7.61132	Promoter	1	608340	609134	795	2	FBgn0263658	0	5	0
2L	612295	612902	608	*	15.5983	15.5983	Distal Intergenic	1	608340	609134	795	2	FBgn0263658	-3161	8	3161
2L	614064	614363	300	*	1	1.00002	Distal Intergenic	1	608340	609134	795	2	FBgn0263658	-4930	0	4930
2L	618672	619015	344	*	3.99569	4.02028	Distal Intergenic	1	620298	621201	904	2	FBgn0040106	2186	3	2186
2L	619487	619978	492	*	1.9363	1.98382	Distal Intergenic	1	620298	621201	904	2	FBgn0040106	1223	0	1223
2L	623012	623699	688	*	11.3382	11.3967	Promoter	1	623107	623665	559	1	FBgn0266032	0	7	0
2L	628451	629056	606	*	8.62516	8.71963	Promoter	1	628729	629052	324	1	FBgn0266909	0	5	0
2L	630678	631187	510	*	9.85151	9.90009	Distal Intergenic	1	628729	629052	324	1	FBgn0266909	1949	6	1949
2L	635161	637080	1920	*	14.4073	14.4229	Distal Intergenic	1	628729	629052	324	1	FBgn0266909	6432	8	6432
2L	638903	640084	1182	*	9.77258	9.83308	3' UTR	1	628729	629052	324	1	FBgn0266909	10174	6	10174
2L	645771	647282	1512	*	14.2057	14.5242	Intron (FBtr0078045/FBgn0000497, intron 10 of 11)	1	628729	629052	324	1	FBgn0266909	17042	8	17042
2L	651797	652120	324	*	1.9984	1.9984	Intron (FBtr0078045/FBgn0000497, intron 6 of 11)	1	628729	629052	324	1	FBgn0266909	23068	1	23068
2L	653573	654042	470	*	4.9024	4.91487	Intron (FBtr0078045/FBgn0000497, intron 5 of 11)	1	628729	629052	324	1	FBgn0266909	24844	3	24844
2L	654613	655160	548	*	5.8702	5.87949	Exon (FBtr0078045/FBgn0000497, exon 5 of 12)	1	628729	629052	324	1	FBgn0266909	25884	4	25884
2L	660643	661010	368	*	6.98275	6.98275	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	628729	629052	324	1	FBgn0266909	31914	4	31914
2L	668167	670563	2397	*	10.5894	10.6357	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	628729	629052	324	1	FBgn0266909	39438	6	39438
2L	675023	675690	668	*	9.60994	9.60994	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-34878	6	34878
2L	677632	678259	628	*	8.61397	8.61397	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-32309	5	32309
2L	682431	682858	428	*	8.92853	8.94159	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-27710	6	27710
2L	683681	685961	2281	*	17.5447	17.8903	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-24607	9	24607
2L	686382	686793	412	*	5.93609	5.94451	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-23775	4	23775
2L	696264	696677	414	*	7.95315	7.95315	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-13891	5	13891
2L	700053	702773	2721	*	17.7365	17.7869	Intron (FBtr0078045/FBgn0000497, intron 2 of 11)	1	710568	715307	4740	1	FBgn0266323	-7795	8	7795
2L	712152	712499	348	*	2.99493	2.99515	Intron (FBtr0344054/FBgn0266323, intron 1 of 1)	1	710568	715307	4740	1	FBgn0266323	1584	1	1584
2L	714744	715945	1202	*	16.06	16.0935	Promoter	1	640013	714983	74971	2	FBgn0000497	0	8	0
2L	722774	723715	942	*	6.03816	6.11065	Exon (FBtr0347592/FBgn0267993, exon 2 of 2)	1	721985	724833	2849	2	FBgn0267993	1118	4	1118
2L	723952	724929	978	*	12.5411	12.5454	Promoter	1	721985	724833	2849	2	FBgn0267993	0	7	0
2L	727947	728272	326	*	1.99826	1.99826	Promoter	1	728362	730564	2203	1	FBgn0011244	-90	1	90
2L	733551	734238	688	*	13.8548	13.8548	Distal Intergenic	1	728362	730564	2203	1	FBgn0011244	5189	7	5189
2L	735583	735882	300	*	1	1	Distal Intergenic	1	728362	730564	2203	1	FBgn0011244	7221	0	7221
2L	740122	740501	380	*	3.98824	4.06281	Exon (FBtr0301316/FBgn0026438, exon 2 of 6)	1	737212	744395	7184	2	FBgn0026438	3894	3	3894
2L	740908	741285	378	*	2.98192	3.09708	5' UTR	1	737212	744395	7184	2	FBgn0026438	3110	2	3110
2L	745691	746210	520	*	9.79032	9.79032	Distal Intergenic	1	737212	744395	7184	2	FBgn0026438	-1296	6	1296
2L	755855	756154	300	*	1	1	3' UTR	1	749945	762399	12455	1	FBgn0031275	5910	0	5910
2L	761601	762074	474	*	3.89916	3.89916	3' UTR	1	772514	773093	580	1	FBgn0265825	-10440	2	10440
2L	769168	769679	512	*	2.91079	2.91079	Distal Intergenic	1	772514	773093	580	1	FBgn0265825	-2835	1	2835
2L	772630	773001	372	*	2.98789	2.98789	Promoter	1	772514	773093	580	1	FBgn0265825	116	1	116
2L	779849	780148	300	*	1	1	Promoter	1	780482	782885	2404	1	FBgn0041250	-334	0	334
2L	782476	782919	444	*	3.96197	3.96197	3' UTR	1	784336	788776	4441	1	FBgn0031279	-1417	2	1417
2L	790015	790404	390	*	3.9834	3.9834	Promoter	1	786153	790798	4646	2	FBgn0000442	394	2	394
2L	795020	795325	306	*	1.9999	1.9999	Distal Intergenic	1	786153	790798	4646	2	FBgn0000442	-4222	1	4222
2L	801290	801695	406	*	1.96961	1.96961	Distal Intergenic	1	799856	800323	468	1	FBgn0266797	1434	0	1434
2L	808763	809824	1062	*	3.38815	3.38858	Distal Intergenic	1	810577	811531	955	1	FBgn0051658	-753	2	753
2L	810359	810756	398	*	1.98648	2.0784	Promoter	1	810577	811531	955	1	FBgn0051658	0	1	0
2L	811206	811787	582	*	6.66812	6.67946	Promoter	1	811584	813380	1797	1	FBgn0086130	0	4	0
2L	815460	816547	1088	*	9.03266	9.03266	Promoter	1	813314	815950	2637	2	FBgn0031281	0	6	0
2L	819058	820293	1236	*	16.0116	16.0116	Promoter	1	818079	819508	1430	2	FBgn0031284	0	8	0
2L	821196	821843	648	*	6.49573	6.49577	Promoter	1	821289	824337	3049	1	FBgn0031285	0	4	0
2L	825321	826818	1498	*	15.8405	15.8405	Promoter	1	824329	825861	1533	2	FBgn0031286	0	8	0
2L	833140	833439	300	*	1	1	3' UTR	1	825969	833241	7273	1	FBgn0010583	7171	0	7171
2L	837713	838608	896	*	19.3548	19.3553	Intron (FBtr0302121/FBgn0020304, intron 1 of 5)	1	825969	833241	7273	1	FBgn0010583	11744	9	11744
2L	839242	839635	394	*	3.9771	3.99023	Intron (FBtr0302121/FBgn0020304, intron 1 of 5)	1	850702	851163	462	1	FBgn0264869	-11067	2	11067
2L	840657	840990	334	*	2.99748	2.99759	Intron (FBtr0302121/FBgn0020304, intron 1 of 5)	1	850702	851163	462	1	FBgn0264869	-9712	2	9712
2L	844375	844738	364	*	4.98339	4.98339	Intron (FBtr0302120/FBgn0020304, intron 1 of 5)	1	850702	851163	462	1	FBgn0264869	-5964	3	5964
2L	847755	848790	1036	*	14.7556	14.7556	Intron (FBtr0302120/FBgn0020304, intron 1 of 5)	1	850702	851163	462	1	FBgn0264869	-1912	8	1912
2L	850245	851206	962	*	9.51886	9.51886	Promoter	1	850702	851163	462	1	FBgn0264869	0	6	0
2L	852566	853213	648	*	4.52206	4.52206	Promoter	1	851251	852730	1480	2	FBgn0031287	0	3	0
2L	855244	855651	408	*	6.96359	6.96359	Promoter	1	855337	856639	1303	1	FBgn0031288	0	4	0
2L	865219	866098	880	*	10.3113	10.3114	Promoter	1	865366	865493	128	2	FBgn0086031	0	6	0
2L	866711	868168	1458	*	18.1808	18.3591	Promoter	1	861849	868354	6506	2	FBgn0029095	186	9	186
2L	870561	871916	1356	*	8.04101	8.07629	Promoter	1	870465	877038	6574	1	FBgn0053526	96	5	96
2L	873796	874697	902	*	8.06843	8.06843	3' UTR	1	877302	878270	969	1	FBgn0002936	-2605	5	2605
2L	884973	885384	412	*	6.92622	6.92622	Promoter	1	877172	885141	7970	2	FBgn0031292	0	4	0
2L	888240	888583	344	*	2.99584	2.99584	Distal Intergenic	1	877172	885141	7970	2	FBgn0031292	-3099	1	3099
2L	889940	890443	504	*	10.7583	10.7583	Distal Intergenic	1	877172	885141	7970	2	FBgn0031292	-4799	6	4799
2L	895774	896109	336	*	3.9974	3.9974	Distal Intergenic	1	897453	898050	598	2	FBgn0266887	1941	2	1941
2L	899932	900237	306	*	1.99993	1.99993	Exon (FBtr0345738/FBgn0002563, exon 2 of 2)	1	901491	901654	164	2	FBgn0003916	1417	1	1417
2L	905975	906292	318	*	3.99882	3.99882	Distal Intergenic	1	904029	904347	319	1	FBgn0266799	1946	2	1946
2L	921804	922181	378	*	3.98419	3.98419	Distal Intergenic	1	922793	958098	35306	1	FBgn0028481	-612	2	612
2L	923974	924367	394	*	3.98331	3.98349	Intron (FBtr0077949/FBgn0028481, intron 1 of 10)	1	922793	958098	35306	1	FBgn0028481	1181	2	1181
2L	925205	926046	842	*	4.08642	4.08645	Intron (FBtr0077949/FBgn0028481, intron 1 of 10)	1	922793	958098	35306	1	FBgn0028481	2412	3	2412
2L	935532	936931	1400	*	14.3749	14.3749	Intron (FBtr0077949/FBgn0028481, intron 2 of 10)	1	922793	958098	35306	1	FBgn0028481	12739	8	12739
2L	942282	942585	304	*	1.99997	1.99997	Intron (FBtr0077949/FBgn0028481, intron 2 of 10)	1	922793	958098	35306	1	FBgn0028481	19489	1	19489
2L	950906	951205	300	*	2	2	Intron (FBtr0077949/FBgn0028481, intron 3 of 10)	1	922793	958098	35306	1	FBgn0028481	28113	1	28113
2L	970627	971010	384	*	9.96256	9.96269	Distal Intergenic	1	987807	991300	3494	2	FBgn0266036	20290	6	20290
