seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
II	465814	467223	1410	*	10.4492	10.4492	Promoter	2	467248	469620	2373	1	YBR114W	-25	8	25
II	477018	477717	700	*	10.2465	10.2465	Promoter	2	477671	479047	1377	1	YBR118W	0	8	0
II	490473	491298	826	*	7.15815	7.15815	Promoter	2	490850	491056	207	1	YBR126W-A	0	6	0
II	501560	501859	300	*	1	1	Promoter	2	499652	501442	1791	2	YBR132C	-118	0	118
II	504351	504718	368	*	2.99021	2.99021	Promoter	2	501804	504287	2484	2	YBR133C	-64	2	64
II	544483	544910	428	*	4.95398	4.95398	Promoter	2	541209	544493	3285	2	YBR150C	0	4	0
II	555155	556478	1324	*	16.257	16.4219	Promoter	2	556549	558198	1650	1	YBR158W	-71	9	71
II	564899	565244	346	*	1.99438	1.99438	Promoter	2	565231	565428	198	1	YBR162W-A	0	1	0
II	592909	593240	332	*	1.99716	1.99716	Promoter	2	591712	592774	1063	2	YBR181C	-135	1	135
II	595565	596090	526	*	3.88052	3.88052	Promoter	2	595361	595555	195	2	YBR182C-A	-10	3	10
II	604082	604477	396	*	2.97884	2.97884	Promoter	2	603685	604107	423	2	YBR188C	0	2	0
II	605772	606089	318	*	1.9991	1.9991	Promoter	2	605966	606277	312	1	YBR190W	0	1	0
II	613855	614816	962	*	6.78072	6.87907	Promoter	2	612236	613900	1665	2	YBR196C	0	6	0
II	624808	625879	1072	*	6.11126	6.11126	Promoter	2	625772	628309	2538	1	YBR202W	0	5	0
II	628394	629067	674	*	7.45277	7.45277	Promoter	2	629168	631942	2775	1	YBR203W	-101	6	101
II	642556	642855	300	*	1	1	Promoter	2	642583	642900	318	1	YBR209W	0	0	0
II	662442	662931	490	*	4.83718	4.83718	Promoter	2	658707	662249	3543	2	YBR218C	-193	4	193
II	668632	668951	320	*	1.99899	1.99899	Promoter	2	668721	668840	120	1	YBR223W-A	0	1	0
II	680051	680388	338	*	1.99599	1.99599	Promoter	2	680362	680562	201	1	YBR230W-A	0	1	0
II	681847	682282	436	*	13.8238	13.8238	Promoter	2	680688	681862	1175	2	LSR1	0	9	0
II	697352	697873	522	*	2.90286	2.90286	Promoter	2	695107	697302	2196	2	YBR238C	-50	1	50
II	702104	702521	418	*	2.96353	2.96353	Promoter	2	700490	701842	1353	2	YBR240C	-262	2	262
II	770472	770929	458	*	4.90352	4.90352	Promoter	2	768943	770415	1473	2	YBR283C	-57	4	57
II	812782	813311	530	*	7.65968	7.65968	Distal Intergenic	2	810340	811479	1140	2	YBR302C	-1303	7	1303
III	1	984	984	*	9.80515	9.80515	Distal Intergenic	3	1392	2135	744	1	YCL076W	-408	8	408
III	49839	51422	1584	*	19.257	19.3595	Promoter	3	50838	52340	1503	1	YCL040W	0	9	0
III	68377	68708	332	*	2.99759	2.99759	Promoter	3	65934	68333	2400	2	YCL030C	-44	2	44
III	77819	79202	1384	*	11.2238	11.2238	Promoter	3	79162	82275	3114	1	YCL024W	0	8	0
III	85276	85575	300	*	1	1	Promoter	3	85102	86418	1317	1	YCL020W	174	0	174
III	90816	91281	466	*	4.90662	4.90662	Promoter	3	90859	90972	114	1	tL(CAA)C	0	4	0
III	122070	123339	1270	*	7.67298	7.83657	Promoter	3	120946	122328	1383	2	YCR005C	0	7	0
III	125102	125401	300	*	1	1.0003	Distal Intergenic	3	126011	126730	720	2	YCR007C	1329	0	1329
III	127528	128061	534	*	6.89622	6.89622	Promoter	3	127716	127789	74	1	tN(GUU)C	0	6	0
III	133480	133779	300	*	1	1	Promoter	3	132273	133124	852	2	YCR010C	-356	0	356
III	136923	137742	820	*	10.6957	10.6957	Promoter	3	137746	138996	1251	1	YCR012W	-4	8	4
III	157433	157900	468	*	2.933	2.933	Promoter	3	157421	157765	345	2	YCR022C	0	1	0
III	163251	164100	850	*	16.4464	16.4464	Promoter	3	163446	163856	411	2	YCR025C	0	9	0
III	168174	168473	300	*	1	1	Promoter	3	168301	168372	72	2	tQ(UUG)C	0	0	0
III	178141	178486	346	*	1.99438	1.99438	Promoter	3	177500	178220	721	2	YCR031C	0	1	0
III	211492	211957	466	*	5.90159	5.90159	Promoter	3	210718	211545	828	2	YCR047C	0	5	0
III	225144	225535	392	*	4.97689	5.02292	Promoter	3	225563	227458	1896	1	YCR061W	-28	4	28
III	225789	226372	584	*	1.8838	2.11256	Promoter	3	225563	227458	1896	1	YCR061W	226	1	226
III	228612	229221	610	*	10.6569	10.8977	Promoter	3	229310	231004	1695	1	YCR065W	-89	8	89
III	236717	237168	452	*	3.95309	3.95309	Promoter	3	237214	238776	1563	1	YCR068W	-46	3	46
III	246653	246956	304	*	1.99997	1.99997	Promoter	3	246963	247910	948	1	YCR073W-A	-7	1	7
III	295361	295660	300	*	1	1	Promoter	3	295484	295556	73	1	tT(AGU)C	0	0	0
III	298721	299596	876	*	4.92742	4.92742	Promoter	3	297049	298605	1557	2	YCR098C	-116	4	116
III	305624	305953	330	*	2.9975	2.9975	Promoter	3	304361	305467	1107	2	YCR102C	-157	2	157
III	315895	317006	1112	*	5.68345	5.68345	Promoter	3	315997	316188	192	2	YCR108C	0	5	0
IV	1	340	340	*	4.93658	4.93658	Distal Intergenic	4	1802	2953	1152	1	YDL248W	-1462	4	1462
IV	62192	62537	346	*	3.99572	3.99572	Promoter	4	62011	62562	552	1	YDL221W	181	3	181
IV	76848	77367	520	*	4.91418	4.91418	Promoter	4	74446	76545	2100	2	YDL214C	-303	4	303
IV	106764	107125	362	*	1.98935	1.98935	Promoter	4	106741	107070	330	1	YDL196W	23	1	23
IV	117222	117627	406	*	3.95865	3.95865	Promoter	4	117664	118517	854	1	YDL191W	-37	3	37
IV	130575	130960	386	*	3.97976	3.97976	Promoter	4	130407	130484	78	2	YDL184C	-91	3	91
IV	132714	133425	712	*	7.32618	7.32618	Promoter	4	133437	134723	1287	1	YDL182W	-12	6	12
IV	134721	135026	306	*	1.99993	1.99993	Promoter	4	135179	135436	258	1	YDL181W	-153	1	153
IV	147543	148218	676	*	5.73284	5.73284	Promoter	4	148191	149078	888	1	YDL173W	0	5	0
IV	155897	156402	506	*	8.8207	8.8207	Promoter	4	156318	157904	1587	1	YDL170W	0	7	0
IV	211065	211472	408	*	2.96902	2.96902	Exon (YDL139C_mRNA/YDL139C, exon 1 of 1)	4	205360	210561	5202	2	YDL140C	-504	2	504
IV	212650	213181	532	*	5.78811	5.78811	Promoter	4	213351	215642	2292	1	YDL138W	-170	5	170
IV	215666	216043	378	*	2.98703	2.98705	Downstream (<=300bp)	4	216529	217074	546	1	YDL137W	-486	2	486
IV	217114	217573	460	*	2.94639	2.9464	Promoter	4	217600	218367	768	1	YDL136W	-27	1	27
IV	221969	222344	376	*	2.98772	2.98772	Promoter	4	222427	223740	1314	1	YDL133W	-83	2	83
IV	226915	227302	388	*	1.97908	1.97908	Promoter	4	227393	228715	1323	1	YDL131W	-91	1	91
IV	229481	229844	364	*	2.98993	2.98993	Promoter	4	229906	230527	622	1	YDL130W	-62	2	62
IV	234070	234881	812	*	6.95583	6.95583	Promoter	4	234927	235853	927	1	YDL127W	-46	6	46
IV	239542	240465	924	*	6.25018	6.25018	Promoter	4	240259	241197	939	1	YDL124W	0	5	0
IV	286655	287052	398	*	2.97823	2.97823	Promoter	4	285391	286695	1305	2	YDL097C	0	2	0
IV	302603	303230	628	*	4.68757	4.68757	Promoter	4	302464	302670	207	2	YDL085C-A	0	4	0
IV	307869	308452	584	*	4.76998	4.76998	Promoter	4	308424	309388	965	1	YDL082W	0	4	0
IV	321656	322249	594	*	1.7752	1.7752	Promoter	4	322226	322988	763	1	YDL075W	0	0	0
IV	330382	331317	936	*	12.1549	12.1549	Promoter	4	331024	332940	1917	1	YDL070W	0	9	0
IV	341169	341710	542	*	4.88054	4.88054	Promoter	4	341619	343985	2367	1	YDL060W	0	4	0
IV	356564	357813	1250	*	6.48399	6.48399	Promoter	4	355674	356759	1086	2	YDL055C	0	6	0
IV	359412	359829	418	*	1.96169	1.96169	Promoter	4	359577	359672	96	1	tK(UUU)D	0	0	0
IV	363559	363956	398	*	6.96905	6.96905	Promoter	4	363952	364779	828	1	YDL051W	0	6	0
IV	366017	366710	694	*	4.5001	4.5001	Promoter	4	365068	365874	807	2	YDL049C	-143	4	143
IV	368368	369817	1450	*	13.0444	13.0444	Promoter	4	369771	370706	936	1	YDL047W	0	9	0
IV	407260	407999	740	*	4.36343	4.36343	Promoter	4	405344	407206	1863	2	YDL025C	-54	3	54
IV	410664	412003	1340	*	13.6857	13.7436	Promoter	4	411825	413000	1176	1	YDL022W	0	9	0
IV	416745	417336	592	*	7.77584	7.77584	Promoter	4	415113	416708	1596	2	YDL020C	-37	7	37
IV	437675	438036	362	*	1.98969	1.98969	Promoter	4	437772	437853	82	1	tS(AGA)D1	0	1	0
IV	452567	453074	508	*	5.87563	5.87563	Promoter	4	453045	453650	606	1	YDR002W	0	5	0
IV	461326	461729	404	*	8.94631	8.94631	Promoter	4	458542	461247	2706	2	YDR006C	-79	7	79
IV	464991	465630	640	*	9.53444	9.53444	Promoter	4	465051	465383	333	2	YDR010C	0	8	0
IV	490986	491559	574	*	5.66781	5.66781	Promoter	4	491017	491502	486	1	YDR024W	0	5	0
IV	505524	507801	2278	*	5.84437	5.85293	Promoter	4	508147	509109	963	1	YDR033W	-346	5	346
IV	512178	512525	348	*	1.99361	1.99361	Promoter	4	509737	512109	2373	2	YDR034C	-69	1	69
IV	520870	521169	300	*	1	1	Promoter	4	520972	521043	72	1	tQ(UUG)D1	0	0	0
IV	524730	525029	300	*	1	1	Promoter	4	523211	524713	1503	2	YDR036C	-17	0	17
IV	538866	539303	438	*	5.96029	5.96029	Promoter	4	535192	538467	3276	2	YDR040C	-399	5	399
IV	541724	542835	1112	*	4.93861	4.93864	Promoter	4	541602	541700	99	2	snR47	-24	4	24
IV	543515	545026	1512	*	4.28705	4.28705	Promoter	4	542674	543369	696	2	YDR043C	-146	3	146
IV	546015	546440	426	*	1.95638	1.95638	Promoter	4	546642	547628	987	1	YDR044W	-202	0	202
IV	550888	551981	1094	*	6.92062	6.92062	Promoter	4	551860	552948	1089	1	YDR047W	0	6	0
IV	556590	556993	404	*	2.9772	2.9772	Promoter	4	555726	556472	747	2	YDR050C	-118	2	118
IV	562483	563538	1056	*	16.6037	16.6037	Promoter	4	563527	564861	1335	1	YDR055W	0	9	0
IV	568717	569252	536	*	4.88073	4.88073	Promoter	4	568964	569035	72	1	tD(GUC)D	0	4	0
IV	591318	592461	1144	*	16.1256	16.1256	Promoter	4	589761	591344	1584	2	YDR072C	0	9	0
IV	593332	593633	302	*	0.999994	1.00104	Promoter	4	593893	596583	2691	1	YDR074W	-260	0	260
IV	599545	600506	962	*	9.38403	9.42272	Promoter	4	600793	601809	1017	1	YDR077W	-287	8	287
IV	616316	616643	328	*	1.99797	1.99797	Promoter	4	614288	616150	1863	2	YDR085C	-166	1	166
IV	635899	636614	716	*	9.23657	9.23657	Promoter	4	636117	636527	411	2	YDR095C	0	8	0
IV	644909	645384	476	*	3.91031	3.91031	Promoter	4	644178	644930	753	2	YDR098C	0	3	0
IV	650385	651136	752	*	4.35564	4.35564	Promoter	4	649804	651126	1323	2	YDR098C-A	0	3	0
IV	652296	652657	362	*	4.99046	4.99047	Distal Intergenic	4	653607	654428	822	1	YDR099W	-950	4	950
IV	721552	723039	1488	*	11.2768	11.2768	Promoter	4	720962	721297	336	2	YDR133C	-255	8	255
IV	755254	755623	370	*	4.98371	4.98371	Promoter	4	755628	763874	8247	1	YDR150W	-5	4	5
IV	765242	765633	392	*	3.98407	3.98407	Promoter	4	765706	766503	798	1	YDR152W	-73	3	73
IV	768955	769664	710	*	4.65608	4.65608	Promoter	4	768512	769000	489	2	YDR155C	0	4	0
IV	794199	794580	382	*	2.98597	2.98597	Promoter	4	794574	794723	150	2	YDR169C-A	143	2	143
IV	806234	806597	364	*	3.9903	3.9903	Promoter	4	806621	807748	1128	1	YDR171W	-24	3	24
IV	811640	812173	534	*	4.8677	4.8677	Promoter	4	812110	812850	741	1	YDR174W	0	4	0
IV	835493	836644	1152	*	14.1142	14.1142	Promoter	4	836421	838061	1641	1	YDR188W	0	9	0
IV	866637	867044	408	*	3.96815	4.04607	Exon (YDR207C_mRNA/YDR207C, exon 1 of 1)	4	865012	867522	2511	2	YDR207C	478	3	478
IV	867500	868227	728	*	9.11816	9.12874	Promoter	4	865012	867522	2511	2	YDR207C	0	8	0
IV	883198	883937	740	*	4.35506	4.37311	Promoter	4	882605	883927	1323	2	YDR210C-C	0	3	0
IV	884287	884732	446	*	2.96332	3.05943	Promoter	4	884727	886865	2139	1	YDR211W	0	2	0
IV	893763	894530	768	*	8.28731	8.28731	Promoter	4	894089	894502	414	2	YDR215C	0	7	0
IV	909323	909968	646	*	5.78871	5.78871	Promoter	4	910054	911301	1248	1	YDR222W	-86	5	86
IV	926923	927334	412	*	3.97497	3.97497	Promoter	4	926293	926910	618	2	YDR231C	-13	3	13
IV	930543	930998	456	*	9.78974	9.78974	Promoter	4	931129	933210	2082	1	YDR234W	-131	8	131
IV	954841	956038	1198	*	4.9128	4.9128	Promoter	4	955133	955333	201	1	YDR246W-A	0	4	0
IV	975803	977074	1272	*	7.34906	7.44291	Promoter	4	974631	975782	1152	2	YDR259C	-21	6	21
IV	991508	993577	2070	*	7.11628	7.39407	Promoter	4	991027	992349	1323	2	YDR261C-C	0	6	0
IV	1011273	1011876	604	*	4.73604	4.73604	Promoter	4	1011589	1011960	372	2	YDR274C	84	4	84
IV	1013584	1014195	612	*	3.71893	3.71893	Promoter	4	1013476	1013643	168	2	YDR276C	0	2	0
IV	1015847	1016578	732	*	6.67219	6.67219	Promoter	4	1014401	1015702	1302	2	YDR277C	-145	6	145
IV	1055657	1056380	724	*	4.71368	4.71368	Promoter	4	1056551	1057600	1050	1	YDR297W	-171	4	171
IV	1080183	1080994	812	*	8.2573	8.2573	Promoter	4	1079048	1080199	1152	2	YDR309C	0	7	0
IV	1096052	1096803	752	*	4.35564	4.35564	Promoter	4	1096064	1097386	1323	1	YDR316W-A	0	3	0
IV	1155957	1156978	1022	*	7.05607	7.08643	Promoter	4	1154216	1155928	1713	2	YDR342C	-29	6	29
IV	1161179	1162558	1380	*	13.0274	13.1433	Promoter	4	1159608	1161320	1713	2	YDR343C	0	9	0
IV	1164509	1165838	1330	*	13.9618	13.9621	Promoter	4	1162957	1164660	1704	2	YDR345C	0	9	0
IV	1166238	1166607	370	*	1.99053	2.06037	Distal Intergenic	4	1162957	1164660	1704	2	YDR345C	-1578	1	1578
IV	1182899	1183198	300	*	1	1	Promoter	4	1183299	1184258	960	1	YDR353W	-101	0	101
IV	1195080	1195455	376	*	2.98819	2.98819	Promoter	4	1191936	1194884	2949	2	YDR359C	-196	2	196
IV	1201689	1202168	480	*	4.88001	4.88001	Promoter	4	1202128	1202397	270	1	YDR363W-A	0	4	0
IV	1206803	1207692	890	*	5.63401	5.63401	Promoter	4	1206997	1208319	1323	1	YDR365W-A	0	5	0
IV	1233667	1234118	452	*	3.9381	3.9381	Promoter	4	1234218	1236125	1908	1	YDR380W	-100	3	100
IV	1242244	1242951	708	*	6.36214	6.36214	Promoter	4	1241204	1242031	828	2	YDR384C	-213	6	213
IV	1251649	1252176	528	*	4.81052	4.81052	Promoter	4	1252537	1254501	1965	1	YDR389W	-361	4	361
IV	1267109	1267480	372	*	5.98823	5.98823	Promoter	4	1267471	1269402	1932	1	YDR398W	0	5	0
IV	1278024	1280178	2155	*	7.89499	7.97547	Promoter	4	1279210	1283799	4590	1	YDR406W	0	7	0
IV	1300910	1301649	740	*	4.34389	4.34389	Promoter	4	1301616	1302113	498	1	YDR418W	0	3	0
IV	1345181	1345760	580	*	10.4783	10.4783	Promoter	4	1345647	1346039	393	1	YDR442W	0	8	0
IV	1355695	1356060	366	*	3.98817	3.98817	Promoter	4	1356065	1357369	1305	1	YDR448W	-5	3	5
IV	1359399	1359778	380	*	2.98617	2.98617	Promoter	4	1359923	1360798	876	1	YDR450W	-145	2	145
IV	1362351	1362806	456	*	4.914	4.914	Promoter	4	1362878	1364902	2025	1	YDR452W	-72	4	72
IV	1385706	1386091	386	*	2.98413	2.98413	Promoter	4	1385524	1385766	243	2	YDR461C-A	0	2	0
IV	1401273	1401748	476	*	7.80797	7.80797	Promoter	4	1401770	1402564	795	1	YDR471W	-22	7	22
IV	1420432	1421127	696	*	4.7308	4.7308	Promoter	4	1420431	1420838	408	2	YDR482C	0	4	0
IV	1428952	1429727	776	*	12.1441	12.1441	Promoter	4	1428354	1428980	627	2	YDR487C	0	9	0
IV	1434268	1434735	468	*	4.91058	4.91058	Promoter	4	1431968	1434268	2301	2	YDR490C	0	4	0
IV	1450865	1451218	354	*	1.99192	1.99192	Promoter	4	1450198	1450853	656	2	YDR500C	-12	1	12
IV	1454563	1454938	376	*	2.98606	2.98606	Promoter	4	1453310	1454464	1155	2	YDR502C	-99	2	99
IV	1459336	1460289	954	*	6.10104	6.10104	Promoter	4	1456695	1459220	2526	2	YDR505C	-116	5	116
IV	1461425	1461998	574	*	4.84112	4.84112	Promoter	4	1459728	1461554	1827	2	YDR506C	0	4	0
IV	1468454	1469357	904	*	10.7619	10.7619	Promoter	4	1466453	1468444	1992	2	YDR508C	-10	8	10
IV	1476543	1477182	640	*	3.77196	3.77196	Promoter	4	1477239	1478357	1119	1	YDR517W	-57	2	57
IV	1489723	1491096	1374	*	11.7443	11.7443	Promoter	4	1489871	1489990	120	2	YDR524C-A	0	9	0
IV	1493053	1493602	550	*	4.89637	4.96313	Promoter	4	1492477	1493026	550	2	snR84	-27	4	27
IV	1496575	1496876	302	*	1.99999	1.99999	Promoter	4	1496165	1496548	384	2	YDR529C	-27	1	27
IV	1502119	1502810	692	*	6.46239	6.46239	Promoter	4	1501447	1502160	714	2	YDR533C	0	6	0
IV	1507161	1507718	558	*	3.85445	3.85445	Promoter	4	1506606	1507362	757	2	YDR535C	0	3	0
IV	1524732	1526083	1352	*	14.3366	14.3366	Promoter	4	1524634	1524933	300	2	YDR543C	0	9	0
IV	1528018	1528657	640	*	2.79014	2.79014	Exon (YDR545W_mRNA/YDR545W, exon 1 of 1)	4	1526321	1531711	5391	1	YDR545W	1697	1	1697
IX	1	568	568	*	12.1038	12.1038	Promoter	9	846	1328	483	1	YIL177W-A	-278	9	278
IX	3500	4495	996	*	4.64518	4.64518	Exon (YIL177C_mRNA/YIL177C, exon 2 of 2)	9	483	6147	5665	2	YIL177C	1652	4	1652
IX	6110	7617	1508	*	8.74401	8.8349	Promoter	9	483	6147	5665	2	YIL177C	0	7	0
IX	21558	22535	978	*	9.87988	9.87988	Distal Intergenic	9	19847	21220	1374	1	YIL170W	1711	8	1711
IX	54101	54558	458	*	3.94222	3.94222	Promoter	9	51759	53708	1950	2	YIL155C	-393	3	393
IX	68141	68662	522	*	3.86657	3.86657	Promoter	9	68708	69528	821	1	YIL148W	-46	3	46
IX	99538	99931	394	*	3.98112	3.98112	Promoter	9	98527	99416	890	2	YIL133C	-122	3	122
IX	102243	102728	486	*	6.86577	6.86577	Promoter	9	100781	102235	1455	2	YIL131C	-8	6	8
IX	129814	130313	500	*	4.87324	4.87324	Promoter	9	130610	131665	1056	1	YIL122W	-297	4	297
IX	131807	132106	300	*	1	1	Promoter	9	132244	133872	1629	1	YIL121W	-138	0	138
IX	137936	139929	1994	*	8.3933	8.55551	Promoter	9	139752	140447	696	1	YIL118W	0	7	0
IX	142494	142885	392	*	1.97663	1.97663	Promoter	9	142928	144085	1158	1	YIL116W	-43	0	43
IX	150196	150549	354	*	4.98659	4.98659	Promoter	9	150559	151188	630	1	YIL113W	-10	4	10
IX	165913	166384	472	*	5.90148	5.90148	Promoter	9	166415	167444	1030	1	YIL106W	-31	5	31
IX	174908	175361	454	*	2.95092	2.95092	Promoter	9	175031	175103	73	1	tT(AGU)I1	0	1	0
IX	177323	178016	694	*	8.19306	8.19306	Promoter	9	178004	179653	1650	1	YIL099W	0	7	0
IX	197479	197932	454	*	2.95191	2.95191	Promoter	9	197592	197663	72	1	tE(CUC)I	0	2	0
IX	207316	207679	364	*	1.989	1.989	Exon (YIL082W-A/YIL082W-A, exon 1 of 1)	9	205635	210132	4498	1	YIL082W-A	1681	1	1681
IX	222630	222977	348	*	2.99445	2.99445	Promoter	9	221081	222490	1410	2	YIL074C	-140	2	140
IX	232443	232766	324	*	3.99741	3.99741	Promoter	9	231553	232369	817	2	YIL069C	-74	3	74
IX	248654	249797	1144	*	10.6565	10.6565	Promoter	9	248850	248931	82	1	tS(UGA)I	0	8	0
IX	253848	254967	1120	*	11.6102	11.6102	Promoter	9	254543	254860	318	1	YIL054W	0	8	0
IX	257057	257712	656	*	5.66655	5.66993	Promoter	9	256226	257063	838	2	YIL052C	0	5	0
IX	258157	258546	390	*	0.988813	1.03863	Promoter	9	257843	258280	438	2	YIL051C	0	0	0
IX	267766	268665	900	*	12.0275	12.0275	Promoter	9	268651	270573	1923	1	YIL046W	0	9	0
IX	316207	316770	564	*	1.81548	1.81548	Promoter	9	316768	317932	1165	1	YIL018W	0	0	0
IX	325625	325924	300	*	1	1	Promoter	9	325748	325820	73	1	tT(AGU)I2	0	0	0
IX	332340	333635	1296	*	8.06531	8.06531	Promoter	9	333011	333352	342	1	YIL012W	0	7	0
IX	381950	382645	696	*	8.30772	8.30773	Promoter	9	382628	383425	798	1	YIR016W	0	7	0
