seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
I	149254	149917	664	*	10.072	10.072	Exon (F56C11.1/F56C11.1, exon 12 of 19)	1	145236	145627	392	2	F53G12.11	-3627	2	3627
I	150855	151632	778	*	56.9733	56.9733	Exon (F56C11.1/F56C11.1, exon 8 of 19)	1	145968	154850	8883	2	F56C11.1	3218	9	3218
I	153334	153729	396	*	13.8654	13.8654	Exon (F56C11.1/F56C11.1, exon 2 of 19)	1	145968	154850	8883	2	F56C11.1	1121	3	1121
I	155949	156370	422	*	7.95456	7.95456	Distal Intergenic	1	145968	154850	8883	2	F56C11.1	-1099	1	1099
I	159184	161046	1863	*	27.7466	28.0698	3' UTR	1	145968	154850	8883	2	F56C11.1	-4334	6	4334
I	161476	161949	474	*	36.7767	36.9558	Exon (F56C11.2/F56C11.2, exon 12 of 14)	1	160172	166819	6648	2	F56C11.2	4870	7	4870
I	167842	168523	682	*	31.355	31.355	Distal Intergenic	1	160172	166819	6648	2	F56C11.2	-1023	6	1023
I	169662	169961	300	*	1	1.00002	Distal Intergenic	1	160172	166819	6648	2	F56C11.2	-2843	0	2843
I	171905	172410	506	*	30.7304	31.4008	Distal Intergenic	1	173412	175991	2580	1	F56C11.6	-1002	6	1002
I	172694	173955	1262	*	35.365	35.3798	Promoter	1	173412	175991	2580	1	F56C11.6	0	7	0
I	178143	178742	600	*	16.6875	16.6875	Promoter	1	178538	182159	3622	1	F56C11.5	0	4	0
I	180017	180628	612	*	16.8417	16.8417	5' UTR	1	178538	182159	3622	1	F56C11.5	1479	4	1479
I	227334	232254	4921	*	72.4419	73.1822	3' UTR	1	221064	221575	512	2	Y48G1BL.6	-5759	9	5759
I	238126	238425	300	*	15	15	Promoter	1	231574	238252	6679	2	Y48G1BM.6	0	3	0
I	239945	240658	714	*	37.6947	37.6947	Promoter	1	240491	245414	4924	1	Y48G1BM.2	0	7	0
I	247784	248943	1160	*	23.5538	23.5538	Exon (Y48G1BM.8/Y48G1BM.8, exon 6 of 6)	1	248624	251580	2957	2	Y48G1BM.8	2637	5	2637
I	257404	258461	1058	*	19.7879	19.7879	Promoter	1	254709	258692	3984	2	Y48G1BM.9	231	4	231
I	260006	260551	546	*	30.3549	30.3549	Distal Intergenic	1	257414	259157	1744	2	Y48G1BR.1	-849	6	849
I	270114	270575	462	*	35.5795	35.5795	Distal Intergenic	1	272603	272623	21	2	C53D5.8	2048	7	2048
I	274409	274708	300	*	1	1	Distal Intergenic	1	272607	272627	21	2	C53D5.7	-1782	0	1782
I	276340	277859	1520	*	34.4581	34.549	Distal Intergenic	1	280120	280445	326	1	C53D5.3	-2261	7	2261
I	279419	280136	718	*	39.8636	39.8636	Promoter	1	280120	280445	326	1	C53D5.3	0	7	0
I	284980	285427	448	*	8.83637	8.83637	Exon (C53D5.2/C53D5.2, exon 3 of 6)	1	283500	286153	2654	1	C53D5.2	1480	2	1480
I	290324	290679	356	*	18.9754	18.9754	Distal Intergenic	1	291216	305473	14258	1	C53D5.1	-537	4	537
I	293046	293593	548	*	36.4855	36.4855	Intron (C53D5.1c.1/C53D5.1, intron 1 of 7)	1	291216	305473	14258	1	C53D5.1	1830	7	1830
I	295821	296632	812	*	88.5005	88.5038	5' UTR	1	291216	305473	14258	1	C53D5.1	4605	9	4605
I	297243	297796	554	*	26.4078	26.4412	Intron (C53D5.1c.1/C53D5.1, intron 2 of 7)	1	291216	305473	14258	1	C53D5.1	6027	6	6027
I	299603	300272	670	*	19.282	19.282	Intron (C53D5.1c.1/C53D5.1, intron 2 of 7)	1	291216	305473	14258	1	C53D5.1	8387	4	8387
I	307995	308556	562	*	28.7838	28.7838	Intron (C53D5.5.1/C53D5.5, intron 4 of 6)	1	305811	310888	5078	2	C53D5.5	2332	6	2332
I	310607	311606	1000	*	16.3754	16.3951	Promoter	1	305811	310888	5078	2	C53D5.5	0	4	0
I	311996	312341	346	*	11.9796	12.1856	Exon (C53D5.6.1/C53D5.6, exon 5 of 7)	1	305811	310888	5078	2	C53D5.5	-1108	3	1108
I	314042	314687	646	*	46.3092	46.403	Promoter	1	310981	314992	4012	2	C53D5.6	305	8	305
I	318677	319120	444	*	15.9699	15.9699	3' UTR	1	310981	314992	4012	2	C53D5.6	-3685	4	3685
I	320896	322121	1226	*	22.5438	22.5438	Exon (Y48G1A.5/Y48G1A.5, exon 3 of 5)	1	318543	323353	4811	2	Y48G1A.5	1232	5	1232
I	332601	332940	340	*	1.99578	1.99578	Promoter	1	332610	337845	5236	1	Y48G1A.3	0	0	0
I	341038	341801	764	*	22.2339	22.2339	Distal Intergenic	1	347465	348361	897	1	Y48G1A.2	-5664	5	5664
I	360597	361070	474	*	1.91857	1.91857	Exon (R119.1/R119.1, exon 5 of 8)	1	357239	363904	6666	2	R119.1	2834	0	2834
I	366864	367185	322	*	4.99664	5.0647	Exon (R119.7/R119.7, exon 5 of 6)	1	364522	368511	3990	1	R119.7	2342	1	2342
I	368724	369247	524	*	17.719	17.7199	3' UTR	1	368373	373411	5039	2	R119.2	4164	4	4164
I	378376	383051	4676	*	61.6582	62.2317	Promoter	1	373350	379078	5729	2	R119.3	0	9	0
I	384661	385178	518	*	5.90665	5.90665	Exon (R119.6/R119.6, exon 5 of 8)	1	382836	388850	6015	1	R119.6	1825	1	1825
I	392198	393373	1176	*	43.1144	43.1144	Exon (R119.5/R119.5, exon 2 of 10)	1	388510	394418	5909	2	R119.5	1045	8	1045
I	395111	396138	1028	*	41.7086	41.7086	Distal Intergenic	1	388510	394418	5909	2	R119.5	-693	8	693
I	397568	398411	844	*	33.0243	33.0243	Distal Intergenic	1	398894	412513	13620	1	Y50C1A.1	-483	7	483
I	421117	421824	708	*	40.9085	40.9085	Promoter	1	420925	423721	2797	1	C07F11.2	192	7	192
I	424468	425009	542	*	49.9827	49.9827	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	3543	8	3543
I	428594	429017	424	*	1.95774	1.95774	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	7669	0	7669
I	430984	431487	504	*	9.91285	9.91299	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	10059	2	10059
I	432000	433987	1988	*	43.149	43.7702	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-10015	8	10015
I	437515	438008	494	*	18.4423	18.4423	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-5994	4	5994
I	439024	439735	712	*	55.5545	55.5606	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-4267	9	4267
I	440798	442371	1574	*	160.219	161	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-1631	9	1631
I	442972	443455	484	*	10.8483	11.1148	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-547	2	547
I	445367	445956	590	*	92.8393	92.8393	Intron (C07F11.1/C07F11.1, intron 3 of 13)	1	444002	461610	17609	1	C07F11.1	1365	9	1365
I	448003	450246	2244	*	88.378	92.0029	Exon (C07F11.1/C07F11.1, exon 6 of 14)	1	444002	461610	17609	1	C07F11.1	4001	9	4001
I	452182	453105	924	*	37.9033	37.9791	Intron (C07F11.1/C07F11.1, intron 8 of 13)	1	444002	461610	17609	1	C07F11.1	8180	7	8180
I	453402	454059	658	*	34.344	34.5354	Intron (C07F11.1/C07F11.1, intron 8 of 13)	1	461996	462655	660	1	W04C9.4	-7937	7	7937
I	454697	455084	388	*	10.9489	10.9886	Intron (C07F11.1/C07F11.1, intron 8 of 13)	1	461996	462655	660	1	W04C9.4	-6912	2	6912
I	457608	458079	472	*	38.2986	38.2986	Exon (C07F11.1/C07F11.1, exon 12 of 14)	1	461996	462655	660	1	W04C9.4	-3917	7	3917
I	461672	461971	300	*	1	1	Promoter	1	461996	462655	660	1	W04C9.4	-25	0	25
I	463889	464528	640	*	26.3714	26.3714	Exon (W04C9.5/W04C9.5, exon 5 of 7)	1	463307	463327	21	1	W04C9.7	582	6	582
I	470640	471415	776	*	42.2157	42.2157	Distal Intergenic	1	462645	467134	4490	2	W04C9.5	-3506	8	3506
I	475225	475768	544	*	20.9432	21.1244	Distal Intergenic	1	477585	481957	4373	1	W04C9.3	-1817	5	1817
I	476264	476705	442	*	35.4028	35.6041	Distal Intergenic	1	477585	481957	4373	1	W04C9.3	-880	7	880
I	476904	478255	1352	*	35.161	35.2188	Promoter	1	477585	481957	4373	1	W04C9.3	0	7	0
I	478704	479135	432	*	5.969	6.05984	Exon (W04C9.3/W04C9.3, exon 3 of 7)	1	477585	481957	4373	1	W04C9.3	1119	1	1119
I	484166	485171	1006	*	23.1892	23.1892	Exon (W04C9.6/W04C9.6, exon 6 of 10)	1	482482	487993	5512	2	W04C9.6	2822	5	2822
I	486306	486923	618	*	38.7605	38.7605	Exon (W04C9.6/W04C9.6, exon 4 of 10)	1	482482	487993	5512	2	W04C9.6	1070	7	1070
I	490670	492029	1360	*	10.1343	10.2321	Exon (W04C9.1/W04C9.1, exon 2 of 10)	1	489987	496157	6171	1	W04C9.1	683	2	683
I	492565	493442	878	*	26.5319	26.5363	Exon (W04C9.1/W04C9.1, exon 7 of 10)	1	489987	496157	6171	1	W04C9.1	2578	6	2578
I	495036	496055	1020	*	52.0599	52.0599	Exon (W04C9.1/W04C9.1, exon 10 of 10)	1	489987	496157	6171	1	W04C9.1	5049	8	5049
I	501134	501563	430	*	13.7999	13.7999	Intron (Y65B4BL.3/Y65B4BL.3, intron 1 of 5)	1	496208	502046	5839	2	Y65B4BL.3	483	3	483
I	511965	514085	2121	*	21.5014	22.2065	Promoter	1	512020	512169	150	1	Y65B4BL.10	0	5	0
I	518248	519037	790	*	27.9528	27.9528	Distal Intergenic	1	511018	516459	5442	2	Y65B4BL.5	-1789	6	1789
I	521168	521865	698	*	42.8597	42.8597	Promoter	1	520116	521557	1442	2	Y65B4BL.6	0	8	0
I	524101	525164	1064	*	49.924	49.9562	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	978	8	978
I	525375	525968	594	*	13.8056	14.0216	Promoter	1	526051	526142	92	2	Y65B4BL.8	174	3	174
I	527455	528520	1066	*	12.1993	12.1993	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	-1313	3	1313
I	530313	530810	498	*	42.3559	42.3559	Promoter	1	530569	532855	2287	1	Y65B4BL.1	0	8	0
I	531659	533236	1578	*	11.1476	11.5442	Exon (Y65B4BL.1/Y65B4BL.1, exon 4 of 6)	1	530398	530686	289	2	Y65B4BL.12	-973	2	973
I	536069	537540	1472	*	16.3276	16.5615	Promoter	1	536807	536934	128	2	Y65B4BR.10	0	4	0
I	542151	542562	412	*	2.97099	2.97099	3' UTR	1	537125	542200	5076	1	Y65B4BR.4	5026	0	5026
I	545277	545854	578	*	25.4668	25.4668	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-4857	5	4857
I	547019	547382	364	*	9.96298	9.96299	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-3329	2	3329
I	549118	549523	406	*	8.98412	9.02626	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-1188	2	1188
I	553678	554079	402	*	1.97186	1.97198	Promoter	1	553661	553788	128	1	Y65B4BR.11	17	0	17
I	554757	556302	1546	*	32.1205	32.3006	3' UTR	1	553661	553788	128	1	Y65B4BR.11	1096	6	1096
I	556877	557404	528	*	2.82735	2.94724	Promoter	1	557434	561674	4241	1	Y65B4BR.2	-30	0	30
I	562394	563891	1498	*	17.1891	17.5658	Promoter	1	562739	565184	2446	1	Y65B4BR.1	0	4	0
I	564686	565281	596	*	11.451	11.4511	3' UTR	1	565439	566394	956	2	Y65B4BR.9	1113	2	1113
I	565862	567283	1422	*	34.9134	34.9134	Promoter	1	565439	566394	956	2	Y65B4BR.9	0	7	0
I	570736	571219	484	*	13.9115	13.9115	Distal Intergenic	1	572180	575122	2943	2	Y65B4BR.6	3903	3	3903
I	573898	575345	1448	*	73.2069	73.2446	Promoter	1	572180	575122	2943	2	Y65B4BR.6	0	9	0
I	585752	586261	510	*	19.8174	19.8174	3' UTR	1	582291	583751	1461	2	F56A6.5	-2001	4	2001
I	606074	607501	1428	*	71.5363	72.3251	Promoter	1	585823	607574	21752	2	F56A6.2	73	9	73
I	613192	613647	456	*	6.94535	6.94535	Promoter	1	613293	613382	90	2	F56A6.6	0	1	0
I	644702	645151	450	*	20.6756	20.6756	Intron (Y65B4A.2.1/Y65B4A.2, intron 1 of 6)	1	645629	647245	1617	2	Y65B4A.7	2094	5	2094
I	663440	663929	490	*	5.94066	5.94066	Promoter	1	659093	663597	4505	2	Y65B4A.8	0	1	0
I	666281	666762	482	*	8.86983	8.86983	Promoter	1	663627	666897	3271	2	Y65B4A.9	135	2	135
I	681311	681642	332	*	2.99787	2.99787	Exon (Y18H1A.11.1/Y18H1A.11, exon 2 of 6)	1	680417	683531	3115	1	Y18H1A.11	894	0	894
I	683361	683980	620	*	51.6284	51.6284	3' UTR	1	683727	686578	2852	2	Y18H1A.10	2598	8	2598
I	703186	704653	1468	*	7.05126	7.27716	Exon (Y18H1A.3/Y18H1A.3, exon 8 of 11)	1	694979	698330	3352	2	Y18H1A.2	-4856	1	4856
I	715245	715786	542	*	6.66113	6.66216	Promoter	1	700277	715853	15577	2	Y18H1A.3	67	1	67
I	716577	717068	492	*	9.83426	9.83523	Distal Intergenic	1	700277	715853	15577	2	Y18H1A.3	-724	2	724
I	719482	720589	1108	*	51.5316	51.5316	Promoter	1	720014	731085	11072	1	Y18H1A.6	0	8	0
I	736241	737732	1492	*	51.1435	51.1435	Promoter	1	731983	736555	4573	2	Y18H1A.15	0	8	0
I	743061	743450	390	*	20.9752	20.9752	Exon (Y18H1A.13/Y18H1A.13, exon 2 of 4)	1	742123	742289	167	2	Y18H1A.17	-772	5	772
I	746839	747260	422	*	2.96989	2.96989	Exon (Y18H1A.12/Y18H1A.12, exon 2 of 4)	1	745756	748510	2755	1	Y18H1A.12	1083	0	1083
I	756780	758091	1312	*	33.6244	33.6244	Promoter	1	757539	757621	83	1	Y18H1A.16	0	7	0
I	762306	762879	574	*	20.9756	21.0868	Distal Intergenic	1	760849	761845	997	2	T06A4.2	-461	5	461
I	763219	763848	630	*	14.5347	14.7746	Promoter	1	763628	770723	7096	1	T06A4.3	0	3	0
I	774980	775613	634	*	19.1948	19.1948	Promoter	1	774442	774587	146	2	T06A4.4	-393	4	393
I	782308	782759	452	*	10.7066	10.7136	Distal Intergenic	1	779160	779244	85	2	T06A4.6	-3064	2	3064
I	783326	783693	368	*	1.98827	2.05767	Distal Intergenic	1	779160	779244	85	2	T06A4.6	-4082	0	4082
I	789299	789806	508	*	37.9294	38.1698	Distal Intergenic	1	788100	788222	123	1	T06A4.7	1199	7	1199
I	789810	791641	1832	*	52.6098	53.7726	Distal Intergenic	1	788100	788222	123	1	T06A4.7	1710	8	1710
I	796080	796909	830	*	31.4235	31.4235	Promoter	1	797000	797298	299	2	Y73A3A.1	389	6	389
I	798251	798588	338	*	10.9951	10.9951	Distal Intergenic	1	797000	797298	299	2	Y73A3A.1	-953	2	953
I	800676	802187	1512	*	14.2493	14.2493	Promoter	1	801558	801701	144	2	Y73A3A.2	0	3	0
I	802355	803900	1546	*	12.9989	13.3479	Promoter	1	803371	835296	31926	1	ZC123.3	0	3	0
I	806721	807144	424	*	36.8179	36.8179	Promoter	1	806422	806662	241	2	ZC123.8	-59	7	59
I	810158	810619	462	*	8.90787	8.90787	Intron (ZC123.3/ZC123.3, intron 4 of 17)	1	809297	809479	183	1	ZC123.11	861	2	861
I	812089	812668	580	*	15.8315	15.8315	Promoter	1	812298	812445	148	2	ZC123.7	0	3	0
I	814313	814914	602	*	6.86491	6.86491	Intron (ZC123.3/ZC123.3, intron 4 of 17)	1	815979	816029	51	1	ZC123.5	-1065	1	1065
I	819319	820092	774	*	27.6989	27.6989	Exon (ZC123.3/ZC123.3, exon 5 of 18)	1	816039	816309	271	1	ZC123.9	3280	6	3280
I	823691	824430	740	*	15.6712	15.6712	Exon (ZC123.3/ZC123.3, exon 9 of 18)	1	816039	816309	271	1	ZC123.9	7652	3	7652
I	826094	826691	598	*	71.6755	71.6868	Intron (ZC123.3/ZC123.3, intron 10 of 17)	1	834419	834468	50	1	ZC123.6	-7728	9	7728
I	828657	828962	306	*	5.9997	6.01378	Exon (ZC123.3/ZC123.3, exon 12 of 18)	1	834419	834468	50	1	ZC123.6	-5457	1	5457
I	829816	830231	416	*	47.7985	47.8001	Exon (ZC123.3/ZC123.3, exon 13 of 18)	1	834419	834468	50	1	ZC123.6	-4188	8	4188
I	834252	835083	832	*	31.5061	31.5061	Promoter	1	834419	834468	50	1	ZC123.6	0	6	0
I	838392	839203	812	*	33.4271	33.4271	Promoter	1	837999	841750	3752	1	ZC123.1	393	7	393
I	840281	841100	820	*	23.856	23.856	Exon (ZC123.1/ZC123.1, exon 5 of 7)	1	837999	841750	3752	1	ZC123.1	2282	5	2282
I	850155	850702	548	*	12.536	12.5766	Distal Intergenic	1	853454	854134	681	1	Y95B8A.8	-2752	3	2752
I	851917	852366	450	*	20.9346	21.3887	Distal Intergenic	1	853454	854134	681	1	Y95B8A.8	-1088	5	1088
I	875789	876188	400	*	6.98407	6.98407	Exon (Y95B8A.10a/Y95B8A.10, exon 8 of 10)	1	873484	882716	9233	2	Y95B8A.10	6528	1	6528
I	881257	881756	500	*	14.8746	14.8763	Intron (Y95B8A.10a/Y95B8A.10, intron 1 of 9)	1	873484	882716	9233	2	Y95B8A.10	960	3	960
I	882544	883451	908	*	28.219	29.0181	Promoter	1	873484	882716	9233	2	Y95B8A.10	0	6	0
I	883546	884153	608	*	27.9847	28.65	Intron (Y95B8A.6a.1/Y95B8A.6, intron 1 of 5)	1	882921	890210	7290	1	Y95B8A.6	625	6	625
I	913494	914249	756	*	16.6284	16.6385	Exon (Y95B8A.12d/Y95B8A.12, exon 8 of 11)	1	916171	916320	150	1	Y95B8A.16	-1922	4	1922
I	915729	916056	328	*	13.9935	13.9935	Promoter	1	916171	916320	150	1	Y95B8A.16	-115	3	115
I	920326	921013	688	*	54.8607	54.8607	Intron (Y95B8A.12d/Y95B8A.12, intron 1 of 10)	1	916171	916320	150	1	Y95B8A.16	4155	8	4155
I	927033	928148	1116	*	13.6261	13.6261	Promoter	1	912418	926880	14463	2	Y95B8A.12	-153	3	153
I	934634	935805	1172	*	53.8308	53.8308	Distal Intergenic	1	938486	941779	3294	1	Y95B8A.2	-2681	8	2681
I	939517	939888	372	*	13.9713	13.9713	Intron (Y95B8A.2.1/Y95B8A.2, intron 1 of 3)	1	938486	941779	3294	1	Y95B8A.2	1031	3	1031
I	942570	944135	1566	*	16.2971	16.4682	Promoter	1	942550	942655	106	2	Y95B8A.14	0	4	0
I	944976	945865	890	*	14.3042	14.6006	Promoter	1	946030	946120	91	1	Y95B8A.13	-165	3	165
I	945955	946474	520	*	10.8069	11.2842	Promoter	1	946030	946120	91	1	Y95B8A.13	0	2	0
I	954109	954748	640	*	36.2579	36.6718	Intron (Y34D9B.1a/Y34D9B.1, intron 1 of 8)	1	948569	957376	8808	2	Y34D9B.1	2628	7	2628
I	955791	957264	1474	*	301.903	303.032	Promoter	1	948569	957376	8808	2	Y34D9B.1	112	9	112
I	959651	960860	1210	*	23.1142	23.1679	Distal Intergenic	1	948569	957376	8808	2	Y34D9B.1	-2275	5	2275
I	961136	961705	570	*	72.0996	72.8239	Distal Intergenic	1	948569	957376	8808	2	Y34D9B.1	-3760	9	3760
I	962493	964825	2333	*	19.8425	19.9922	3' UTR	1	963703	969429	5727	2	F54A5.2	4604	4	4604
I	968716	970087	1372	*	40.1208	40.3075	Promoter	1	963703	969429	5727	2	F54A5.2	0	7	0
I	973023	973580	558	*	18.6672	18.6672	Promoter	1	969106	973140	4035	2	F54A5.3	0	4	0
I	978522	978861	340	*	1.99578	1.99578	Promoter	1	979128	979277	150	1	F54A5.4	-267	0	267
I	981387	982122	736	*	47.6107	47.6107	Distal Intergenic	1	979128	979277	150	2	F54A5.5	-2110	8	2110
I	984462	984989	528	*	35.5208	35.5225	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-4685	7	4685
I	985856	986275	420	*	31.777	31.7792	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-3399	6	3399
I	988815	989354	540	*	16.6833	16.7727	Promoter	1	989674	992181	2508	1	F54A5.1	-320	4	320
I	989756	990749	994	*	13.928	14.0585	Promoter	1	989674	992181	2508	1	F54A5.1	82	3	82
I	990914	991797	884	*	25.1137	25.1997	3' UTR	1	989674	992181	2508	1	F54A5.1	1240	5	1240
I	1000848	1001303	456	*	6.95819	6.95819	Distal Intergenic	1	1003892	1010768	6877	1	C54G6.2	-2589	1	2589
I	1003960	1004767	808	*	15.0262	15.0262	Promoter	1	1003892	1010768	6877	1	C54G6.2	68	3	68
I	1007900	1008417	518	*	13.5918	13.5918	Exon (C54G6.2/C54G6.2, exon 7 of 11)	1	1003892	1010768	6877	1	C54G6.2	4008	3	4008
I	1061843	1063038	1196	*	57.6608	57.6608	Promoter	1	1062296	1065272	2977	1	Y34D9A.2	0	9	0
I	1067831	1070372	2542	*	28.7358	29.3721	Promoter	1	1068594	1075013	6420	1	R06A10.2	0	6	0
I	1077076	1077625	550	*	39.6882	39.6882	Distal Intergenic	1	1078427	1079237	811	2	R06A10.3	1612	7	1612
I	1090177	1090706	530	*	4.88585	4.88585	Exon (R06A10.4/R06A10.4, exon 6 of 7)	1	1088553	1089718	1166	1	R06A10.5	1624	0	1624
I	1095622	1096807	1186	*	47.4508	47.4508	Promoter	1	1089669	1095799	6131	2	R06A10.4	0	8	0
I	1100532	1101133	602	*	43.1712	43.1712	Distal Intergenic	1	1089669	1095799	6131	2	R06A10.4	-4733	8	4733
I	1109259	1109836	578	*	34.3212	34.358	Exon (ZK993.2/ZK993.2, exon 4 of 8)	1	1107581	1115570	7990	1	ZK993.2	1678	7	1678
I	1110287	1110800	514	*	9.87019	10.0401	Intron (ZK993.2/ZK993.2, intron 4 of 7)	1	1107581	1115570	7990	1	ZK993.2	2706	2	2706
I	1124809	1125356	548	*	23.6698	23.676	Distal Intergenic	1	1126978	1127060	83	1	ZK993.4	-1622	5	1622
I	1126088	1126695	608	*	35.806	36.6062	Promoter	1	1126978	1127060	83	1	ZK993.4	-283	7	283
I	1126817	1127494	678	*	26.2552	27.7145	Promoter	1	1126978	1127060	83	1	ZK993.4	0	6	0
I	1127953	1128510	558	*	16.8271	16.9205	Promoter	1	1128327	1131740	3414	1	ZK993.1	0	4	0
I	1131178	1132619	1442	*	94.9823	95.0335	3' UTR	1	1128327	1131740	3414	1	ZK993.1	2851	9	2851
I	1133359	1133826	468	*	12.8223	12.8229	Distal Intergenic	1	1128327	1131740	3414	1	ZK993.1	5032	3	5032
I	1135287	1135908	622	*	3.82651	3.82651	Distal Intergenic	1	1136368	1141024	4657	2	Y48G8AL.9	5116	0	5116
I	1147128	1147427	300	*	1	1	Exon (Y48G8AL.10/Y48G8AL.10, exon 6 of 9)	1	1136368	1141024	4657	2	Y48G8AL.9	-6104	0	6104
I	1149662	1150137	476	*	6.95129	6.95129	Exon (Y48G8AL.10/Y48G8AL.10, exon 5 of 9)	1	1142033	1154389	12357	2	Y48G8AL.10	4252	1	4252
I	1156682	1157229	548	*	35.211	35.2747	Promoter	1	1156580	1157465	886	1	Y48G8AL.8	102	7	102
I	1159402	1160545	1144	*	20.0287	20.0287	Intron (Y48G8AL.7/Y48G8AL.7, intron 1 of 1)	1	1157572	1162903	5332	1	Y48G8AL.7	1830	4	1830
I	1167446	1168151	706	*	9.71883	9.71883	Exon (Y48G8AL.11/Y48G8AL.11, exon 6 of 10)	1	1162892	1175871	12980	2	Y48G8AL.11	7720	2	7720
