seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
I	1341787	1342668	882	*	14.3744	14.3744	Exon (K12C11.1.1/K12C11.1, exon 2 of 5)	1	1340680	1341260	581	1	K12C11.2	1107	3	1107
I	1360933	1361582	650	*	5.81876	5.81876	Distal Intergenic	1	1365311	1375885	10575	1	Y92H12BL.5	-3729	0	3729
I	1365156	1365699	544	*	21.6517	21.6517	Promoter	1	1365311	1375885	10575	1	Y92H12BL.5	0	4	0
I	1392658	1393211	554	*	14.5603	14.5603	Promoter	1	1386259	1392761	6503	2	Y92H12BM.1	0	3	0
I	1415961	1416466	506	*	9.83126	9.83126	Promoter	1	1416593	1424610	8018	1	Y92H12BR.3	-127	1	127
I	1434973	1435934	962	*	39.9733	39.9733	Promoter	1	1436281	1441316	5036	1	Y92H12BR.8	-347	7	347
I	1443871	1444660	790	*	27.6453	27.6453	Promoter	1	1441668	1444135	2468	2	F37F2.2	0	6	0
I	1446606	1447551	946	*	27.9502	27.9502	Promoter	1	1446668	1465342	18675	1	F47G6.4	0	6	0
I	1458840	1459391	552	*	11.6576	11.6576	Intron (F47G6.4/F47G6.4, intron 9 of 16)	1	1451124	1453079	1956	2	F37F2.3	-5761	2	5761
I	1470821	1471486	666	*	17.664	17.664	Promoter	1	1471299	1479926	8628	1	F47G6.2	0	3	0
I	1481316	1482053	738	*	37.5617	37.5617	Distal Intergenic	1	1483085	1491282	8198	1	F47G6.1	-1032	7	1032
I	1540357	1540998	642	*	33.158	33.158	Distal Intergenic	1	1543527	1556197	12671	1	Y92H12A.2	-2529	6	2529
I	1548149	1548524	376	*	7.94058	7.94429	Intron (Y92H12A.2/Y92H12A.2, intron 5 of 10)	1	1543527	1556197	12671	1	Y92H12A.2	4622	1	4622
I	1549376	1549767	392	*	16.9552	16.957	Intron (Y92H12A.2/Y92H12A.2, intron 5 of 10)	1	1543527	1556197	12671	1	Y92H12A.2	5849	3	5849
I	1558678	1559611	934	*	56.0155	56.0155	Distal Intergenic	1	1556643	1556663	21	2	Y92H12A.7	-2015	9	2015
I	1562351	1562930	580	*	7.62591	7.62591	Distal Intergenic	1	1566933	1580205	13273	1	Y92H12A.1	-4003	1	4003
I	1575496	1575965	470	*	12.8299	12.8299	Promoter	1	1575716	1575805	90	2	Y92H12A.8	0	2	0
I	1583190	1583677	488	*	18.7111	18.7111	Distal Intergenic	1	1586169	1593676	7508	1	Y73E7A.3	-2492	4	2492
I	1598318	1599033	716	*	14.838	14.838	Distal Intergenic	1	1594658	1596177	1520	2	Y73E7A.4	-2141	3	2141
I	1628406	1629045	640	*	37.3066	37.3066	Promoter	1	1629005	1633498	4494	1	Y73E7A.1	0	7	0
I	1634335	1634834	500	*	32.0075	32.0075	Promoter	1	1634742	1644657	9916	1	Y73E7A.8	0	6	0
I	1651168	1651975	808	*	73.4411	73.4411	Promoter	1	1644590	1651382	6793	2	Y71G12B.20	0	9	0
I	1653185	1653546	362	*	8.9755	8.9755	Promoter	1	1653767	1653787	21	1	Y71G12B.34	-221	1	221
I	1672253	1672790	538	*	14.7115	14.7115	Promoter	1	1670081	1672744	2664	2	Y71G12B.23	0	3	0
I	1676486	1677041	556	*	51.6569	51.6569	Promoter	1	1672873	1676432	3560	2	Y71G12B.35	-54	8	54
I	1687514	1688237	724	*	14.6051	14.6051	Exon (Y71G12B.31/Y71G12B.31, exon 5 of 7)	1	1691499	1691647	149	1	Y71G12B.37	-3262	3	3262
I	1691012	1691823	812	*	23.407	23.407	Promoter	1	1686218	1691613	5396	2	Y71G12B.31	0	5	0
I	1694991	1695416	426	*	5.93335	5.93335	Distal Intergenic	1	1698096	1701132	3037	1	Y71G12B.15	-2680	0	2680
I	1698139	1698874	736	*	17.8901	17.8901	Promoter	1	1698096	1701132	3037	1	Y71G12B.15	43	3	43
I	1717252	1717925	674	*	25.4318	25.4319	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-3669	5	3669
I	1718927	1719566	640	*	21.9542	21.9543	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-2028	4	2028
I	1720494	1721197	704	*	14.0887	14.0887	Promoter	1	1721594	1740920	19327	1	Y71G12B.11	-397	3	397
I	1726877	1727242	366	*	6.99313	6.99313	Exon (Y71G12B.11b/Y71G12B.11, exon 4 of 7)	1	1721594	1740920	19327	1	Y71G12B.11	5283	1	5283
I	1729379	1729954	576	*	61.3136	61.3136	Intron (Y71G12B.11b/Y71G12B.11, intron 5 of 6)	1	1721594	1740920	19327	1	Y71G12B.11	7785	9	7785
I	1735044	1735591	548	*	7.88452	7.89506	Exon (Y71G12B.11a/Y71G12B.11, exon 8 of 10)	1	1738616	1738726	111	2	Y71G12B.36	3135	1	3135
I	1736021	1736886	866	*	10.5664	10.5734	Exon (Y71G12B.11a/Y71G12B.11, exon 8 of 10)	1	1738616	1738726	111	2	Y71G12B.36	1840	2	1840
I	1737817	1738702	886	*	26.3784	26.3785	Promoter	1	1738616	1738726	111	2	Y71G12B.36	24	5	24
I	1777097	1777862	766	*	9.11405	9.11527	Intron (Y71G12B.8/Y71G12B.8, intron 2 of 5)	1	1771371	1775935	4565	2	Y71G12B.25	-1162	1	1162
I	1778546	1779179	634	*	20.9006	20.9013	Intron (Y71G12B.8/Y71G12B.8, intron 2 of 5)	1	1771371	1775935	4565	2	Y71G12B.25	-2611	4	2611
I	1807668	1808341	674	*	5.48887	5.48887	Promoter	1	1808093	1811784	3692	1	Y71G12B.4	0	0	0
I	1823043	1823848	806	*	17.2353	17.2353	Promoter	1	1823447	1825969	2523	1	Y71G12B.1	0	3	0
I	1835757	1837286	1530	*	117.172	118.784	Promoter	1	1835681	1841274	5594	1	M01D7.7	76	9	76
I	1852250	1853479	1230	*	18.1905	18.1905	Exon (M01D7.9/M01D7.9, exon 2 of 4)	1	1851685	1855128	3444	2	M01D7.9	1649	3	1649
I	1873247	1874488	1242	*	80.9241	80.9241	Promoter	1	1874149	1883474	9326	1	Y71G12A.3	0	9	0
I	1879293	1880210	918	*	47.4802	47.4802	Exon (Y71G12A.3/Y71G12A.3, exon 4 of 6)	1	1874149	1883474	9326	1	Y71G12A.3	5144	8	5144
I	1892440	1892739	300	*	2	2	Exon (Y71G12A.4/Y71G12A.4, exon 4 of 7)	1	1885207	1894865	9659	2	Y71G12A.4	2126	0	2126
I	1913854	1914573	720	*	33.1113	33.1113	Promoter	1	1911680	1913968	2289	2	Y51F10.7	0	6	0
I	1915740	1916295	556	*	63.6146	63.6146	Distal Intergenic	1	1917047	1923098	6052	1	Y51F10.6	-752	9	752
I	1917857	1918156	300	*	1	1	Exon (Y51F10.6/Y51F10.6, exon 2 of 4)	1	1917047	1923098	6052	1	Y51F10.6	810	0	810
I	2010847	2011788	942	*	36.0736	36.0736	Promoter	1	1988726	2010482	21757	2	Y20F4.3	-365	7	365
I	2019423	2020766	1344	*	25.6298	25.6325	Distal Intergenic	1	2026319	2033951	7633	1	Y20F4.2	-5553	5	5553
I	2021121	2021818	698	*	30.7423	30.7453	Distal Intergenic	1	2026319	2033951	7633	1	Y20F4.2	-4501	6	4501
I	2024489	2025018	530	*	16.6796	16.6803	Distal Intergenic	1	2026319	2033951	7633	1	Y20F4.2	-1301	3	1301
I	2025887	2026424	538	*	16.1394	16.1399	Promoter	1	2026319	2033951	7633	1	Y20F4.2	0	3	0
I	2040928	2042017	1090	*	31.5339	31.7062	Exon (Y20F4.4/Y20F4.4, exon 3 of 18)	1	2034327	2043814	9488	2	Y20F4.4	1797	6	1797
I	2044862	2045415	554	*	11.6936	11.6936	Distal Intergenic	1	2034327	2043814	9488	2	Y20F4.4	-1048	2	1048
I	2065435	2065850	416	*	19.75	19.75	Promoter	1	2065730	2069052	3323	1	Y37E3.5	0	4	0
I	2069055	2069752	698	*	11.4813	11.52	Promoter	1	2069044	2069590	547	2	Y37E3.7	0	2	0
I	2069988	2071135	1148	*	30.2587	30.2683	Promoter	1	2070259	2070397	139	2	Y37E3.21	0	6	0
I	2084707	2085830	1124	*	59.4913	59.4913	Promoter	1	2085040	2085158	119	1	Y37E3.20	0	9	0
I	2094949	2095492	544	*	13.6279	13.6279	Distal Intergenic	1	2085676	2093853	8178	2	Y37E3.13	-1096	2	1096
I	2126614	2127199	586	*	24.7577	24.7577	Distal Intergenic	1	2128593	2145971	17379	1	Y37E3.17	-1394	5	1394
I	2155263	2156454	1192	*	49.1871	49.1871	Distal Intergenic	1	2160045	2209637	49593	1	W03F11.6	-3591	8	3591
I	2177420	2178783	1364	*	29.2501	29.2501	Intron (W03F11.6d/W03F11.6, intron 9 of 15)	1	2160045	2209637	49593	1	W03F11.6	17375	6	17375
I	2179858	2180361	504	*	4.93106	4.93106	Intron (W03F11.6d/W03F11.6, intron 9 of 15)	1	2160045	2209637	49593	1	W03F11.6	19813	0	19813
I	2182687	2183412	726	*	18.7776	18.7776	Intron (W03F11.6d/W03F11.6, intron 9 of 15)	1	2160045	2209637	49593	1	W03F11.6	22642	4	22642
I	2184728	2185233	506	*	10.5323	10.5323	Intron (W03F11.6d/W03F11.6, intron 9 of 15)	1	2160045	2209637	49593	1	W03F11.6	24683	2	24683
I	2189335	2189748	414	*	6.89028	7.05097	Intron (W03F11.6d/W03F11.6, intron 11 of 15)	1	2216102	2219486	3385	1	W03F11.5	-26354	1	26354
I	2190253	2190844	592	*	30.8502	30.873	Intron (W03F11.6d/W03F11.6, intron 11 of 15)	1	2216102	2219486	3385	1	W03F11.5	-25258	6	25258
I	2195795	2196526	732	*	17.5577	17.5577	Exon (W03F11.6d/W03F11.6, exon 13 of 16)	1	2216102	2219486	3385	1	W03F11.5	-19576	3	19576
I	2211662	2212125	464	*	36.5787	36.5787	Distal Intergenic	1	2216102	2219486	3385	1	W03F11.5	-3977	7	3977
I	2222913	2223340	428	*	9.91139	10.0436	3' UTR	1	2219473	2222315	2843	2	W03F11.1	-598	2	598
I	2223665	2224338	674	*	8.63611	8.77228	Exon (W03F11.2/W03F11.2, exon 15 of 17)	1	2219473	2222315	2843	2	W03F11.1	-1350	1	1350
I	2225729	2226398	670	*	14.3684	14.3684	Exon (W03F11.2/W03F11.2, exon 13 of 17)	1	2219473	2222315	2843	2	W03F11.1	-3414	3	3414
I	2236205	2237764	1560	*	19.7861	19.7861	Exon (W03F11.4/W03F11.4, exon 6 of 11)	1	2233753	2234908	1156	2	W03F11.3	-1297	4	1297
I	2272922	2273455	534	*	10.7613	10.7613	Promoter	1	2255925	2272868	16944	2	F12B6.1	-54	2	54
I	2290882	2291463	582	*	28.5511	28.5511	Promoter	1	2280917	2291185	10269	2	Y39G10AL.3	0	6	0
I	2292181	2293528	1348	*	22.7203	22.7203	Promoter	1	2293134	2297320	4187	1	Y39G10AR.11	0	5	0
