seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
I	322786	323181	396	*	6.98325	7.00268	Promoter	1	318543	323353	4811	2	Y48G1A.5	172	1	172
I	332601	332940	340	*	1.99578	1.99578	Promoter	1	332610	337845	5236	1	Y48G1A.3	0	0	0
I	340837	341912	1076	*	15.2967	15.2967	Distal Intergenic	1	347465	348361	897	1	Y48G1A.2	-5553	3	5553
I	364100	365547	1448	*	21.4316	21.4316	Promoter	1	364522	368511	3990	1	R119.7	0	4	0
I	368680	369343	664	*	20.1988	20.1988	3' UTR	1	368373	373411	5039	2	R119.2	4068	4	4068
I	378376	379821	1446	*	38.2376	38.2639	Promoter	1	373350	379078	5729	2	R119.3	0	7	0
I	379923	380724	802	*	12.9128	13.1628	Exon (R119.4.1/R119.4, exon 4 of 9)	1	373350	379078	5729	2	R119.3	-845	2	845
I	381110	383147	2038	*	59.5009	59.8071	Promoter	1	377478	381907	4430	2	R119.4	0	9	0
I	392557	393044	488	*	29.8311	29.8311	Exon (R119.5/R119.5, exon 3 of 10)	1	388510	394418	5909	2	R119.5	1374	6	1374
I	395096	395609	514	*	21.0648	21.0648	Distal Intergenic	1	388510	394418	5909	2	R119.5	-678	4	678
I	397568	398487	920	*	38.6276	38.6276	Distal Intergenic	1	398894	412513	13620	1	Y50C1A.1	-407	7	407
I	429020	429469	450	*	25.561	25.561	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	8095	5	8095
I	433234	433987	754	*	43.1843	43.1843	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-10015	8	10015
I	437640	438031	392	*	8.94733	8.94733	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-5971	1	5971
I	441285	441746	462	*	97.8252	97.8252	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-2256	9	2256
I	443010	443461	452	*	10.8771	10.8771	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-541	2	541
I	458104	458709	606	*	11.7459	11.7459	Exon (C07F11.1/C07F11.1, exon 12 of 14)	1	461996	462655	660	1	W04C9.4	-3287	2	3287
I	477296	477845	550	*	28.6703	28.6703	Promoter	1	477585	481957	4373	1	W04C9.3	0	6	0
I	484166	485053	888	*	22.4299	22.4299	Exon (W04C9.6/W04C9.6, exon 7 of 10)	1	482482	487993	5512	2	W04C9.6	2940	5	2940
I	491089	491574	486	*	9.94135	9.94143	Exon (W04C9.1/W04C9.1, exon 2 of 10)	1	489987	496157	6171	1	W04C9.1	1102	2	1102
I	492523	493442	920	*	24.2929	24.2929	Exon (W04C9.1/W04C9.1, exon 7 of 10)	1	489987	496157	6171	1	W04C9.1	2536	5	2536
I	494934	496219	1286	*	57.8824	57.8824	3' UTR	1	489987	496157	6171	1	W04C9.1	4947	9	4947
I	502373	502816	444	*	3.95941	3.95941	Promoter	1	496208	502046	5839	2	Y65B4BL.3	-327	0	327
I	508949	509428	480	*	4.94621	4.94621	3' UTR	1	508853	510840	1988	2	Y65B4BL.7	1412	0	1412
I	516575	517216	642	*	72.8562	72.8564	Promoter	1	511018	516459	5442	2	Y65B4BL.5	-116	9	116
I	517999	518968	970	*	45.7295	45.7296	Distal Intergenic	1	511018	516459	5442	2	Y65B4BL.5	-1540	8	1540
I	524374	524963	590	*	48.1299	48.1299	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	1179	8	1179
I	527283	527848	566	*	8.45159	8.45159	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	-1141	1	1141
I	532443	532742	300	*	1	1	Exon (Y65B4BL.1/Y65B4BL.1, exon 5 of 6)	1	534456	535350	895	1	Y65B4BR.8	-1714	0	1714
I	535812	537213	1402	*	59.829	59.829	Promoter	1	536807	536934	128	2	Y65B4BR.10	0	9	0
I	538529	538996	468	*	20.345	20.345	Exon (Y65B4BR.4b/Y65B4BR.4, exon 4 of 10)	1	537125	542200	5076	1	Y65B4BR.4	1404	4	1404
I	545270	545921	652	*	30.6721	30.6721	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-4790	6	4790
I	549018	549647	630	*	9.83217	9.83217	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-1064	1	1064
I	554785	556302	1518	*	23.6141	23.8167	3' UTR	1	553661	553788	128	1	Y65B4BR.11	1124	5	1124
I	556890	557445	556	*	5.86875	5.96164	Promoter	1	557434	561674	4241	1	Y65B4BR.2	0	1	0
I	562795	563538	744	*	17.1002	17.1002	Promoter	1	562739	565184	2446	1	Y65B4BR.1	56	3	56
I	566753	567410	658	*	3.79443	3.79443	Promoter	1	565439	566394	956	2	Y65B4BR.9	-359	0	359
I	573872	575445	1574	*	77.3261	78.2276	Promoter	1	572180	575122	2943	2	Y65B4BR.6	0	9	0
I	606538	607089	552	*	15.8901	15.8901	Exon (F56A6.2/F56A6.2, exon 2 of 30)	1	585823	607574	21752	2	F56A6.2	485	3	485
I	612972	613617	646	*	14.9534	14.9534	Promoter	1	613293	613382	90	2	F56A6.6	0	3	0
I	617835	618378	544	*	13.4371	13.4371	Promoter	1	618210	621466	3257	1	F56A6.1	0	2	0
I	634233	634722	490	*	23.7504	23.7504	Exon (Y65B4A.6/Y65B4A.6, exon 2 of 3)	1	631058	636353	5296	2	Y65B4A.6	1631	5	1631
I	637483	639117	1635	*	16.8304	17.3806	Promoter	1	638132	653988	15857	1	Y65B4A.2	0	3	0
I	644102	644699	598	*	41.4652	41.4652	Intron (Y65B4A.2.1/Y65B4A.2, intron 1 of 6)	1	645629	647245	1617	2	Y65B4A.7	2546	8	2546
I	663295	663956	662	*	8.53398	8.53398	Promoter	1	659093	663597	4505	2	Y65B4A.8	0	1	0
I	683382	683965	584	*	50.7638	50.7638	3' UTR	1	683727	686578	2852	2	Y18H1A.10	2613	8	2613
I	701913	703148	1236	*	32.6195	32.6195	Exon (Y18H1A.3/Y18H1A.3, exon 9 of 11)	1	694979	698330	3352	2	Y18H1A.2	-3583	6	3583
I	716577	717084	508	*	10.7924	10.7924	Distal Intergenic	1	700277	715853	15577	2	Y18H1A.3	-724	2	724
I	719472	720589	1118	*	53.3823	53.3823	Promoter	1	720014	731085	11072	1	Y18H1A.6	0	9	0
I	754382	754951	570	*	8.83538	8.83538	Promoter	1	754683	754766	84	1	Y18H1A.t1	0	1	0
I	756664	757227	564	*	16.8012	16.8012	Promoter	1	748231	757013	8783	2	Y18H1A.9	0	3	0
I	762360	762911	552	*	26.2229	26.4784	Distal Intergenic	1	760849	761845	997	2	T06A4.2	-515	5	515
I	763164	763863	700	*	18.1644	18.7131	Promoter	1	763628	770723	7096	1	T06A4.3	0	4	0
I	772860	773217	358	*	6.99418	6.99418	Exon (T06A4.1b/T06A4.1, exon 5 of 10)	1	774368	774588	221	1	T06A4.5	-1151	1	1151
I	775049	775630	582	*	15.4118	15.4118	Exon (T06A4.1b/T06A4.1, exon 8 of 10)	1	774442	774587	146	2	T06A4.4	-462	3	462
I	796080	796909	830	*	31.4235	31.4235	Promoter	1	797000	797298	299	2	Y73A3A.1	389	6	389
I	799169	799628	460	*	15.6589	15.6589	Distal Intergenic	1	797000	797298	299	2	Y73A3A.1	-1871	3	1871
I	801888	802187	300	*	1	1	Promoter	1	801558	801701	144	2	Y73A3A.2	-187	0	187
I	803579	804120	542	*	9.7358	9.7358	Promoter	1	803803	803875	73	1	ZC123.t1	0	1	0
I	814313	814914	602	*	6.86491	6.86492	Intron (ZC123.3/ZC123.3, intron 4 of 17)	1	815979	816029	51	1	ZC123.5	-1065	1	1065
I	816019	816522	504	*	35.5341	35.5341	Promoter	1	816039	816309	271	1	ZC123.9	0	7	0
I	819579	820048	470	*	15.8593	15.8593	Intron (ZC123.3/ZC123.3, intron 5 of 17)	1	816039	816309	271	1	ZC123.9	3540	3	3540
I	826044	826691	648	*	81.9486	81.9486	Intron (ZC123.3/ZC123.3, intron 10 of 17)	1	834419	834468	50	1	ZC123.6	-7728	9	7728
I	828360	829623	1264	*	30.3853	30.3853	Exon (ZC123.3/ZC123.3, exon 12 of 18)	1	834419	834468	50	1	ZC123.6	-4796	6	4796
I	840042	841173	1132	*	27.4525	27.4525	Exon (ZC123.1/ZC123.1, exon 4 of 7)	1	837999	841750	3752	1	ZC123.1	2043	6	2043
I	851284	852821	1538	*	92.5271	92.5689	Distal Intergenic	1	853454	854134	681	1	Y95B8A.8	-633	9	633
I	875819	876378	560	*	11.9959	11.9959	Exon (Y95B8A.10a/Y95B8A.10, exon 8 of 10)	1	873484	882716	9233	2	Y95B8A.10	6338	2	6338
I	881129	882090	962	*	19.3355	19.3421	Exon (Y95B8A.10a/Y95B8A.10, exon 2 of 10)	1	873484	882716	9233	2	Y95B8A.10	626	4	626
I	882544	883523	980	*	37.534	37.5398	Promoter	1	873484	882716	9233	2	Y95B8A.10	0	7	0
I	920326	921013	688	*	54.8607	54.8607	Intron (Y95B8A.12d/Y95B8A.12, intron 1 of 10)	1	916171	916320	150	1	Y95B8A.16	4155	9	4155
I	927033	928148	1116	*	13.6261	13.6261	Promoter	1	912418	926880	14463	2	Y95B8A.12	-153	2	153
I	929429	929956	528	*	49.6226	49.6226	Distal Intergenic	1	912418	926880	14463	2	Y95B8A.12	-2549	8	2549
I	939517	939888	372	*	13.9713	13.9713	Intron (Y95B8A.2.1/Y95B8A.2, intron 1 of 3)	1	938486	941779	3294	1	Y95B8A.2	1031	3	1031
I	943271	943622	352	*	1.9925	2.04994	Intron (Y95B8A.1/Y95B8A.1, intron 1 of 10)	1	942550	942655	106	2	Y95B8A.14	-616	0	616
I	944152	944543	392	*	4.98145	5.02138	Exon (Y95B8A.1/Y95B8A.1, exon 3 of 11)	1	946030	946120	91	1	Y95B8A.13	-1487	0	1487
I	944910	946796	1887	*	22.903	23.1202	Promoter	1	946030	946120	91	1	Y95B8A.13	0	5	0
I	954080	954767	688	*	45.9415	45.9415	Intron (Y34D9B.1a/Y34D9B.1, intron 1 of 8)	1	948569	957376	8808	2	Y34D9B.1	2609	8	2609
I	955791	957186	1396	*	320.455	320.657	Promoter	1	948569	957376	8808	2	Y34D9B.1	190	9	190
I	961181	961742	562	*	95.1189	95.6758	Distal Intergenic	1	948569	957376	8808	2	Y34D9B.1	-3805	9	3805
I	968716	969771	1056	*	9.2684	9.2684	Promoter	1	963703	969429	5727	2	F54A5.2	0	1	0
I	972741	974108	1368	*	25.7836	25.7836	Promoter	1	969106	973140	4035	2	F54A5.3	0	5	0
I	984263	985074	812	*	52.5095	52.5095	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-4600	8	4600
I	986568	987125	558	*	18.8897	18.8897	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-2549	4	2549
I	988815	989344	530	*	16.6853	16.6854	Promoter	1	989674	992181	2508	1	F54A5.1	-330	3	330
I	990239	990790	552	*	2.87982	2.89345	Exon (F54A5.1/F54A5.1, exon 2 of 3)	1	989674	992181	2508	1	F54A5.1	565	0	565
I	991390	991765	376	*	6.98555	6.99301	Exon (F54A5.1/F54A5.1, exon 3 of 3)	1	989674	992181	2508	1	F54A5.1	1716	1	1716
I	998755	999592	838	*	33.0026	33.0026	Distal Intergenic	1	996280	996579	300	2	C54G6.7	-2176	7	2176
I	1000848	1001303	456	*	6.95819	6.95819	Distal Intergenic	1	1003892	1010768	6877	1	C54G6.2	-2589	1	2589
I	1015038	1015813	776	*	41.9291	41.9291	Distal Intergenic	1	1016406	1017183	778	1	C54G6.5	-593	8	593
I	1016826	1017339	514	*	7.71394	7.71396	3' UTR	1	1016406	1017183	778	1	C54G6.5	420	1	420
I	1030706	1031177	472	*	7.93918	7.93962	3' UTR	1	1019828	1029955	10128	2	Y34D9A.1	-751	1	751
I	1031961	1032270	310	*	0.999861	1.00397	Exon (Y34D9A.4.1/Y34D9A.4, exon 3 of 4)	1	1030632	1033441	2810	2	Y34D9A.4	1171	0	1171
I	1052406	1053027	622	*	22.781	22.9071	Exon (Y34D9A.8b/Y34D9A.8, exon 2 of 7)	1	1019579	1053648	34070	2	Y34D9A.8	621	5	621
I	1053431	1054114	684	*	34.9408	35.0118	Promoter	1	1019579	1053648	34070	2	Y34D9A.8	0	7	0
I	1061772	1062999	1228	*	62.0989	62.0989	Promoter	1	1062296	1065272	2977	1	Y34D9A.2	0	9	0
I	1067931	1068966	1036	*	28.5017	29.0952	Promoter	1	1068594	1075013	6420	1	R06A10.2	0	6	0
I	1069172	1070737	1566	*	36.8343	38.024	Exon (R06A10.2.1/R06A10.2, exon 2 of 8)	1	1068594	1075013	6420	1	R06A10.2	578	7	578
I	1090152	1090981	830	*	6.55899	6.55899	Exon (R06A10.4/R06A10.4, exon 6 of 7)	1	1088553	1089718	1166	1	R06A10.5	1599	1	1599
I	1095873	1096540	668	*	51.6286	51.6286	Promoter	1	1089669	1095799	6131	2	R06A10.4	-74	8	74
I	1100532	1101133	602	*	43.1712	43.1712	Distal Intergenic	1	1089669	1095799	6131	2	R06A10.4	-4733	8	4733
I	1157239	1158142	904	*	50.1796	50.5094	Promoter	1	1157572	1162903	5332	1	Y48G8AL.7	0	8	0
I	1166266	1166737	472	*	1.9204	1.92136	Exon (Y48G8AL.11/Y48G8AL.11, exon 7 of 10)	1	1157572	1162903	5332	1	Y48G8AL.7	8694	0	8694
I	1167643	1168226	584	*	47.1422	47.1423	Exon (Y48G8AL.11/Y48G8AL.11, exon 6 of 10)	1	1162892	1175871	12980	2	Y48G8AL.11	7645	8	7645
I	1175443	1175742	300	*	7	7	Promoter	1	1162892	1175871	12980	2	Y48G8AL.11	129	1	129
I	1180241	1180718	478	*	7.65559	7.65559	Exon (Y48G8AL.6.2/Y48G8AL.6, exon 4 of 9)	1	1176476	1190070	13595	1	Y48G8AL.6	3765	1	3765
I	1218455	1218796	342	*	1.99511	1.99511	Promoter	1	1218497	1218985	489	2	Y48G8AL.12	189	0	189
I	1225037	1225716	680	*	27.808	27.8083	Exon (Y48G8AL.13.1/Y48G8AL.13, exon 3 of 5)	1	1223959	1229284	5326	2	Y48G8AL.13	3568	6	3568
I	1226528	1226977	450	*	7.91767	7.92245	5' UTR	1	1223959	1229284	5326	2	Y48G8AL.13	2307	1	2307
I	1227704	1228313	610	*	15.469	15.4747	5' UTR	1	1223959	1229284	5326	2	Y48G8AL.13	971	3	971
I	1228970	1229673	704	*	15.0058	15.0103	Promoter	1	1223959	1229284	5326	2	Y48G8AL.13	0	3	0
I	1230306	1230767	462	*	7.92102	7.94076	Intron (Y48G8AL.1.1/Y48G8AL.1, intron 5 of 18)	1	1223959	1229284	5326	2	Y48G8AL.13	-1022	1	1022
I	1251164	1252011	848	*	21.6393	21.6393	Promoter	1	1251254	1251324	71	2	Y48G8AL.19	0	5	0
I	1258507	1258806	300	*	6	6	3' UTR	1	1254772	1258598	3827	1	Y48G8AL.15	3735	1	3735
I	1261300	1261959	660	*	28.3175	28.3175	Intron (Y48G8AR.1/Y48G8AR.1, intron 7 of 7)	1	1259491	1268157	8667	2	Y48G8AR.1	6198	6	6198
I	1270759	1271704	946	*	36.9094	36.9094	Distal Intergenic	1	1259491	1268157	8667	2	Y48G8AR.1	-2602	7	2602
I	1273636	1274601	966	*	23.4467	23.4467	Distal Intergenic	1	1278810	1279044	235	1	Y48G8AR.7	-4209	5	4209
I	1288507	1289124	618	*	21.6037	21.6037	Distal Intergenic	1	1287306	1287961	656	1	Y48G8AR.3	1201	4	1201
I	1301108	1301875	768	*	23.1542	23.1542	Distal Intergenic	1	1305577	1328447	22871	1	K12C11.4	-3702	5	3702
I	1315296	1315955	660	*	45.2024	45.2065	Intron (K12C11.4/K12C11.4, intron 6 of 12)	1	1307482	1307626	145	2	K12C11.8	-7670	8	7670
I	1316661	1317486	826	*	38.0083	38.0091	Intron (K12C11.4/K12C11.4, intron 6 of 12)	1	1307482	1307626	145	2	K12C11.8	-9035	7	9035
I	1321774	1322339	566	*	9.82972	9.82972	Exon (K12C11.4/K12C11.4, exon 9 of 13)	1	1332700	1334080	1381	1	K12C11.5	-10361	1	10361
I	1331065	1331534	470	*	7.93987	7.93987	Distal Intergenic	1	1332700	1334080	1381	1	K12C11.5	-1166	1	1166
I	1333066	1333521	456	*	13.8717	13.8717	Promoter	1	1332700	1334080	1381	1	K12C11.5	366	3	366
I	1339948	1341211	1264	*	50.8992	50.9366	Promoter	1	1340680	1341260	581	1	K12C11.2	0	8	0
I	1341501	1342894	1394	*	19.483	19.7453	Exon (K12C11.1.1/K12C11.1, exon 2 of 5)	1	1340680	1341260	581	1	K12C11.2	821	4	821
I	1360929	1361582	654	*	5.81552	5.81552	Distal Intergenic	1	1365311	1375885	10575	1	Y92H12BL.5	-3729	0	3729
I	1378432	1378885	454	*	1.93602	1.93602	Promoter	1	1378831	1379106	276	1	Y92H12BL.2	0	0	0
I	1392658	1393211	554	*	14.5603	14.5603	Promoter	1	1386259	1392761	6503	2	Y92H12BM.1	0	3	0
I	1415961	1416466	506	*	9.83126	9.83126	Promoter	1	1416593	1424610	8018	1	Y92H12BR.3	-127	1	127
I	1434993	1435934	942	*	46.8576	46.8576	Promoter	1	1436281	1441316	5036	1	Y92H12BR.8	-347	8	347
I	1443881	1444660	780	*	26.7268	26.7268	Promoter	1	1441668	1444135	2468	2	F37F2.2	0	5	0
I	1446342	1447417	1076	*	25.8392	25.8392	Promoter	1	1446668	1465342	18675	1	F47G6.4	0	5	0
I	1455119	1455832	714	*	31.3063	31.3063	Exon (F47G6.4/F47G6.4, exon 9 of 17)	1	1451124	1453079	1956	2	F37F2.3	-2040	6	2040
I	1470821	1471486	666	*	17.664	17.664	Promoter	1	1471299	1479926	8628	1	F47G6.2	0	3	0
I	1481316	1482053	738	*	37.5617	37.5617	Distal Intergenic	1	1483085	1491282	8198	1	F47G6.1	-1032	7	1032
I	1510983	1511572	590	*	8.83291	8.83291	Exon (Y92H12A.5/Y92H12A.5, exon 2 of 13)	1	1491342	1514411	23070	2	Y92H12A.5	2839	1	2839
I	1535639	1535994	356	*	8.98186	8.98186	Distal Intergenic	1	1529891	1534238	4348	1	Y92H12A.3	5748	1	5748
I	1540357	1540998	642	*	33.158	33.158	Distal Intergenic	1	1543527	1556197	12671	1	Y92H12A.2	-2529	7	2529
I	1548149	1548522	374	*	7.94059	7.94059	Intron (Y92H12A.2/Y92H12A.2, intron 5 of 10)	1	1543527	1556197	12671	1	Y92H12A.2	4622	1	4622
I	1557332	1558033	702	*	56.8896	56.8901	Distal Intergenic	1	1556643	1556663	21	2	Y92H12A.7	-669	9	669
I	1558856	1559425	570	*	55.447	55.4487	Distal Intergenic	1	1556643	1556663	21	2	Y92H12A.7	-2193	9	2193
I	1562461	1562938	478	*	4.85201	4.85201	Distal Intergenic	1	1566933	1580205	13273	1	Y92H12A.1	-3995	0	3995
I	1575494	1575981	488	*	13.7783	13.7783	Promoter	1	1575716	1575805	90	2	Y92H12A.8	0	3	0
I	1598344	1599035	692	*	14.0645	14.0645	Distal Intergenic	1	1594658	1596177	1520	2	Y73E7A.4	-2167	3	2167
I	1628406	1629239	834	*	77.4129	77.4129	Promoter	1	1629005	1633498	4494	1	Y73E7A.1	0	9	0
I	1640255	1640844	590	*	3.85766	3.85766	Exon (Y73E7A.8/Y73E7A.8, exon 4 of 8)	1	1634742	1644657	9916	1	Y73E7A.8	5513	0	5513
I	1651168	1651969	802	*	70.5218	70.5218	Promoter	1	1644590	1651382	6793	2	Y71G12B.20	0	9	0
I	1653185	1653546	362	*	8.9755	8.9755	Promoter	1	1653767	1653787	21	1	Y71G12B.34	-221	1	221
I	1668023	1668588	566	*	34.4363	34.6221	Exon (Y71G12B.17/Y71G12B.17, exon 2 of 5)	1	1667503	1669776	2274	1	Y71G12B.17	520	7	520
I	1668974	1669545	572	*	19.9566	20.2001	Exon (Y71G12B.17/Y71G12B.17, exon 5 of 5)	1	1667503	1669776	2274	1	Y71G12B.17	1471	4	1471
I	1672146	1672823	678	*	29.5893	29.5893	Promoter	1	1670081	1672744	2664	2	Y71G12B.23	0	6	0
I	1676486	1676903	418	*	24.8977	24.8977	Promoter	1	1672873	1676432	3560	2	Y71G12B.35	-54	5	54
I	1687514	1688327	814	*	17.9992	17.9992	Exon (Y71G12B.31/Y71G12B.31, exon 5 of 7)	1	1691499	1691647	149	1	Y71G12B.37	-3172	4	3172
I	1691012	1691823	812	*	23.407	23.407	Promoter	1	1686218	1691613	5396	2	Y71G12B.31	0	5	0
I	1698139	1698874	736	*	17.8901	17.8901	Promoter	1	1698096	1701132	3037	1	Y71G12B.15	43	4	43
I	1717239	1717830	592	*	26.879	26.879	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-3764	5	3764
I	1718966	1719497	532	*	20.2678	20.2678	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-2097	4	2097
I	1720494	1721177	684	*	13.1656	13.1656	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-417	2	417
I	1729387	1729954	568	*	58.4075	58.4075	Intron (Y71G12B.11b/Y71G12B.11, intron 5 of 6)	1	1721594	1740920	19327	1	Y71G12B.11	7793	9	7793
I	1731058	1731357	300	*	2	2.00028	Exon (Y71G12B.11b/Y71G12B.11, exon 6 of 7)	1	1738616	1738726	111	2	Y71G12B.36	7369	0	7369
I	1737512	1739079	1568	*	23.1917	23.2169	Promoter	1	1738616	1738726	111	2	Y71G12B.36	0	5	0
I	1773320	1773721	402	*	3.96012	3.96012	Exon (Y71G12B.25/Y71G12B.25, exon 2 of 3)	1	1771371	1775935	4565	2	Y71G12B.25	2214	0	2214
I	1775315	1776240	926	*	26.4532	26.4532	Promoter	1	1771371	1775935	4565	2	Y71G12B.25	0	5	0
