seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
I	171468	173905	2438	*	8.49183	8.49949	Promoter	1	173412	175991	2580	1	F56C11.6	0	7	0
I	178185	178742	558	*	6.80374	6.80374	Promoter	1	178538	182159	3622	1	F56C11.5	0	6	0
I	180017	180598	582	*	6.86898	6.86898	5' UTR	1	178538	182159	3622	1	F56C11.5	1479	6	1479
I	228346	229371	1026	*	9.34021	9.55749	Distal Intergenic	1	221064	221575	512	2	Y48G1BL.6	-6771	8	6771
I	229483	230900	1418	*	15.3004	15.3824	Distal Intergenic	1	231574	238252	6679	2	Y48G1BM.6	7352	9	7352
I	230923	232254	1332	*	12.3887	12.4416	3' UTR	1	231574	238252	6679	2	Y48G1BM.6	5998	9	5998
I	238126	238425	300	*	2	2	Promoter	1	231574	238252	6679	2	Y48G1BM.6	0	1	0
I	240111	240658	548	*	3.84118	3.84118	Promoter	1	240491	245414	4924	1	Y48G1BM.2	0	2	0
I	247776	248943	1168	*	4.70315	4.70315	Exon (Y48G1BM.8/Y48G1BM.8, exon 6 of 6)	1	248624	251580	2957	2	Y48G1BM.8	2637	3	2637
I	257404	258607	1204	*	6.31512	6.31512	Promoter	1	254709	258692	3984	2	Y48G1BM.9	85	5	85
I	260038	260551	514	*	10.7591	10.7591	Distal Intergenic	1	257414	259157	1744	2	Y48G1BR.1	-881	8	881
I	270127	270590	464	*	6.8919	6.8919	Distal Intergenic	1	272603	272623	21	2	C53D5.8	2033	6	2033
I	274409	274708	300	*	1	1	Distal Intergenic	1	272607	272627	21	2	C53D5.7	-1782	0	1782
I	276340	277873	1534	*	10.8667	10.9531	Distal Intergenic	1	280120	280445	326	1	C53D5.3	-2247	8	2247
I	279542	280135	594	*	7.58459	7.58459	Promoter	1	280120	280445	326	1	C53D5.3	0	6	0
I	284979	285426	448	*	6.88948	6.88948	Exon (C53D5.2/C53D5.2, exon 3 of 6)	1	283500	286153	2654	1	C53D5.2	1479	6	1479
I	290324	290681	358	*	4.99359	4.99359	Distal Intergenic	1	291216	305473	14258	1	C53D5.1	-535	4	535
I	293046	293501	456	*	3.93177	3.93177	Intron (C53D5.1c.1/C53D5.1, intron 1 of 7)	1	291216	305473	14258	1	C53D5.1	1830	2	1830
I	295821	296660	840	*	13.1678	13.169	5' UTR	1	291216	305473	14258	1	C53D5.1	4605	9	4605
I	297262	297811	550	*	7.72553	7.7299	Intron (C53D5.1c.1/C53D5.1, intron 2 of 7)	1	291216	305473	14258	1	C53D5.1	6046	6	6046
I	299625	300272	648	*	7.544	7.544	Intron (C53D5.1c.1/C53D5.1, intron 2 of 7)	1	291216	305473	14258	1	C53D5.1	8409	6	8409
I	308035	308556	522	*	3.86888	3.86888	Intron (C53D5.5.1/C53D5.5, intron 4 of 6)	1	305811	310888	5078	2	C53D5.5	2332	2	2332
I	310561	311606	1046	*	8.41666	8.42083	Promoter	1	305811	310888	5078	2	C53D5.5	0	7	0
I	311938	312341	404	*	2.97698	3.10982	Exon (C53D5.6.1/C53D5.6, exon 5 of 7)	1	305811	310888	5078	2	C53D5.5	-1050	2	1050
I	314042	314723	682	*	8.68346	8.74851	Promoter	1	310981	314992	4012	2	C53D5.6	269	7	269
I	314966	315423	458	*	3.93081	4.18725	Promoter	1	310981	314992	4012	2	C53D5.6	0	3	0
I	318717	319120	404	*	2.97755	2.97755	3' UTR	1	310981	314992	4012	2	C53D5.6	-3725	1	3725
I	321042	322121	1080	*	7.45923	7.45923	Exon (Y48G1A.5/Y48G1A.5, exon 3 of 5)	1	318543	323353	4811	2	Y48G1A.5	1232	6	1232
I	332601	332940	340	*	1.99578	1.99578	Promoter	1	332610	337845	5236	1	Y48G1A.3	0	0	0
I	341090	341801	712	*	8.49832	8.49832	Distal Intergenic	1	347465	348361	897	1	Y48G1A.2	-5664	7	5664
I	360597	361070	474	*	1.91857	1.91857	Exon (R119.1/R119.1, exon 5 of 8)	1	357239	363904	6666	2	R119.1	2834	0	2834
I	366864	367387	524	*	0.932684	1.08683	Exon (R119.7/R119.7, exon 5 of 6)	1	364522	368511	3990	1	R119.7	2342	0	2342
I	367616	367971	356	*	1.99557	2.03215	3' UTR	1	364522	368511	3990	1	R119.7	3094	1	3094
I	368725	369254	530	*	4.90152	4.90236	3' UTR	1	368373	373411	5039	2	R119.2	4157	3	4157
I	378408	383051	4644	*	12.7529	13.0202	Promoter	1	373350	379078	5729	2	R119.3	0	9	0
I	384661	385162	502	*	3.91064	3.91064	Exon (R119.6/R119.6, exon 5 of 8)	1	382836	388850	6015	1	R119.6	1825	2	1825
I	392198	393371	1174	*	9.58106	9.58106	Exon (R119.5/R119.5, exon 2 of 10)	1	388510	394418	5909	2	R119.5	1047	8	1047
I	395110	395955	846	*	9.86896	9.86896	Distal Intergenic	1	388510	394418	5909	2	R119.5	-692	8	692
I	397568	398371	804	*	13.5421	13.5421	Distal Intergenic	1	398894	412513	13620	1	Y50C1A.1	-523	9	523
I	421245	421824	580	*	4.7677	4.7677	Promoter	1	420925	423721	2797	1	C07F11.2	320	3	320
I	424468	424957	490	*	6.81427	6.81427	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	3543	6	3543
I	428594	429017	424	*	1.95774	1.95774	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	7669	0	7669
I	430984	431449	466	*	4.93705	4.93707	Distal Intergenic	1	420925	423721	2797	1	C07F11.2	10059	4	10059
I	432006	434001	1996	*	14.8018	14.9148	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-10001	9	10001
I	437511	438008	498	*	3.89823	3.89824	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-5994	2	5994
I	439156	439735	580	*	8.54372	8.55119	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-4267	7	4267
I	439926	442061	2136	*	20.2577	20.8182	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-1941	9	1941
I	442949	443454	506	*	3.92996	4.02995	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-548	3	548
I	445443	445980	538	*	8.80874	8.80874	Intron (C07F11.1/C07F11.1, intron 3 of 13)	1	444002	461610	17609	1	C07F11.1	1441	7	1441
I	447991	450223	2233	*	8.86316	9.16901	Exon (C07F11.1/C07F11.1, exon 6 of 14)	1	444002	461610	17609	1	C07F11.1	3989	7	3989
I	452263	453130	868	*	10.6973	10.7394	Intron (C07F11.1/C07F11.1, intron 8 of 13)	1	444002	461610	17609	1	C07F11.1	8261	8	8261
I	453402	454037	636	*	8.45976	8.55845	Intron (C07F11.1/C07F11.1, intron 8 of 13)	1	461996	462655	660	1	W04C9.4	-7959	7	7959
I	454705	455096	392	*	5.9767	5.98598	Intron (C07F11.1/C07F11.1, intron 8 of 13)	1	461996	462655	660	1	W04C9.4	-6900	5	6900
I	457608	458093	486	*	4.93614	4.93614	Exon (C07F11.1/C07F11.1, exon 12 of 14)	1	461996	462655	660	1	W04C9.4	-3903	4	3903
I	461672	461971	300	*	1	1	Promoter	1	461996	462655	660	1	W04C9.4	-25	0	25
I	463889	464462	574	*	6.72848	6.72848	Exon (W04C9.5/W04C9.5, exon 5 of 7)	1	463307	463327	21	1	W04C9.7	582	5	582
I	470754	471415	662	*	6.6613	6.6613	Distal Intergenic	1	462645	467134	4490	2	W04C9.5	-3620	5	3620
I	475225	475764	540	*	4.80779	4.82833	Distal Intergenic	1	477585	481957	4373	1	W04C9.3	-1821	3	1821
I	476254	476705	452	*	3.94529	4.00305	Distal Intergenic	1	477585	481957	4373	1	W04C9.3	-880	3	880
I	476866	478255	1390	*	8.29522	8.30261	Promoter	1	477585	481957	4373	1	W04C9.3	0	7	0
I	478712	479135	424	*	5.97191	6.03369	Exon (W04C9.3/W04C9.3, exon 3 of 7)	1	477585	481957	4373	1	W04C9.3	1127	5	1127
I	484168	485333	1166	*	6.4618	6.4618	Exon (W04C9.6/W04C9.6, exon 6 of 10)	1	482482	487993	5512	2	W04C9.6	2660	5	2660
I	486277	486810	534	*	7.72193	7.72193	Exon (W04C9.6/W04C9.6, exon 4 of 10)	1	482482	487993	5512	2	W04C9.6	1183	6	1183
I	490629	492146	1518	*	5.29246	5.29253	Exon (W04C9.1/W04C9.1, exon 2 of 10)	1	489987	496157	6171	1	W04C9.1	642	4	642
I	492535	493442	908	*	11.1517	11.157	Exon (W04C9.1/W04C9.1, exon 7 of 10)	1	489987	496157	6171	1	W04C9.1	2548	8	2548
I	494884	495973	1090	*	12.1547	12.1547	Exon (W04C9.1/W04C9.1, exon 10 of 10)	1	489987	496157	6171	1	W04C9.1	4897	9	4897
I	501134	501571	438	*	2.95658	2.95658	Intron (Y65B4BL.3/Y65B4BL.3, intron 1 of 5)	1	496208	502046	5839	2	Y65B4BL.3	475	1	475
I	513052	513711	660	*	6.57777	6.88496	Exon (Y65B4BL.5/Y65B4BL.5, exon 4 of 6)	1	514367	514495	129	1	Y65B4BL.9	-656	6	656
I	518248	518975	728	*	7.82223	7.82223	Distal Intergenic	1	511018	516459	5442	2	Y65B4BL.5	-1789	6	1789
I	521232	521883	652	*	12.1146	12.1146	Promoter	1	520116	521557	1442	2	Y65B4BL.6	0	9	0
I	524101	525158	1058	*	12.6195	12.6376	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	984	9	984
I	525395	525968	574	*	7.85393	7.91262	Promoter	1	526051	526142	92	2	Y65B4BL.8	174	7	174
I	527455	528524	1070	*	4.78585	4.78585	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	-1313	3	1313
I	530317	530818	502	*	7.83793	7.83793	Promoter	1	530569	532855	2287	1	Y65B4BL.1	0	6	0
I	532143	533358	1216	*	4.97668	4.97668	Exon (Y65B4BL.1/Y65B4BL.1, exon 5 of 6)	1	534456	535350	895	1	Y65B4BR.8	-1098	4	1098
I	536069	537564	1496	*	6.80772	6.9893	Promoter	1	536807	536934	128	2	Y65B4BR.10	0	6	0
I	542151	542562	412	*	2.97099	2.97099	3' UTR	1	537125	542200	5076	1	Y65B4BR.4	5026	1	5026
I	545251	545766	516	*	4.82301	4.82301	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-4945	3	4945
I	547030	547399	370	*	2.98962	2.98962	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-3312	2	3312
I	549118	549515	398	*	2.98588	3.02662	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-1196	2	1196
I	553678	554079	402	*	1.97186	1.97193	Promoter	1	553661	553788	128	1	Y65B4BR.11	17	0	17
I	554835	556302	1468	*	10.1229	10.2895	3' UTR	1	557434	561674	4241	1	Y65B4BR.2	-1132	8	1132
I	556890	557433	544	*	2.84455	2.89981	Promoter	1	557434	561674	4241	1	Y65B4BR.2	-1	1	1
I	562394	563849	1456	*	7.38813	7.65743	Promoter	1	562739	565184	2446	1	Y65B4BR.1	0	6	0
I	564672	565281	610	*	6.79022	6.79022	3' UTR	1	565439	566394	956	2	Y65B4BR.9	1113	5	1113
I	565993	567282	1290	*	7.97773	7.97773	Promoter	1	565439	566394	956	2	Y65B4BR.9	0	7	0
I	570786	571219	434	*	3.94908	3.94908	Distal Intergenic	1	572180	575122	2943	2	Y65B4BR.6	3903	2	3903
I	573957	575356	1400	*	16.2135	16.24	Promoter	1	572180	575122	2943	2	Y65B4BR.6	0	9	0
I	585774	586261	488	*	4.90144	4.90144	3' UTR	1	582291	583751	1461	2	F56A6.5	-2023	3	2023
I	606275	607640	1366	*	14.4577	14.4577	Promoter	1	585823	607574	21752	2	F56A6.2	0	9	0
I	613192	613625	434	*	3.95115	3.95115	Promoter	1	613293	613382	90	2	F56A6.6	0	2	0
I	644705	645204	500	*	6.88987	6.88987	Intron (Y65B4A.2.1/Y65B4A.2, intron 1 of 6)	1	645629	647245	1617	2	Y65B4A.7	2041	6	2041
I	663440	663911	472	*	3.94604	3.94604	Promoter	1	659093	663597	4505	2	Y65B4A.8	0	2	0
I	666283	666762	480	*	5.89858	5.89858	Promoter	1	663627	666897	3271	2	Y65B4A.9	135	5	135
I	681311	681642	332	*	2.99787	2.99787	Exon (Y18H1A.11.1/Y18H1A.11, exon 2 of 6)	1	680417	683531	3115	1	Y18H1A.11	894	2	894
I	683361	683886	526	*	8.73051	8.73051	3' UTR	1	683727	686578	2852	2	Y18H1A.10	2692	7	2692
I	702633	704570	1938	*	3.32433	3.32433	Exon (Y18H1A.3/Y18H1A.3, exon 8 of 11)	1	694979	698330	3352	2	Y18H1A.2	-4303	2	4303
I	715182	715745	564	*	2.86556	2.86599	Promoter	1	700277	715853	15577	2	Y18H1A.3	108	1	108
I	716577	717066	490	*	7.8346	7.83487	Distal Intergenic	1	700277	715853	15577	2	Y18H1A.3	-724	6	724
I	719550	720589	1040	*	9.46478	9.46478	Promoter	1	720014	731085	11072	1	Y18H1A.6	0	8	0
I	736365	737732	1368	*	12.5884	12.5884	Promoter	1	731983	736555	4573	2	Y18H1A.15	0	9	0
I	743089	743450	362	*	2.99187	2.99187	Exon (Y18H1A.13/Y18H1A.13, exon 2 of 4)	1	742123	742289	167	2	Y18H1A.17	-800	2	800
I	746838	747229	392	*	1.97713	1.97713	Exon (Y18H1A.12/Y18H1A.12, exon 2 of 4)	1	745756	748510	2755	1	Y18H1A.12	1082	0	1082
I	756548	757669	1122	*	3.52495	3.52495	Promoter	1	757539	757621	83	1	Y18H1A.16	0	2	0
I	762360	762913	554	*	3.81833	3.88283	Distal Intergenic	1	760849	761845	997	2	T06A4.2	-515	2	515
I	763295	763848	554	*	6.76687	6.80424	Promoter	1	763628	770723	7096	1	T06A4.3	0	6	0
I	774946	775613	668	*	5.65801	5.65801	Promoter	1	774442	774587	146	2	T06A4.4	-359	4	359
I	782308	782781	474	*	2.9383	2.94625	Distal Intergenic	1	779160	779244	85	2	T06A4.6	-3064	1	3064
I	783376	783693	318	*	1.99935	2.01427	Distal Intergenic	1	779160	779244	85	2	T06A4.6	-4132	1	4132
I	789299	791645	2347	*	8.23082	8.42406	Distal Intergenic	1	788100	788222	123	1	T06A4.7	1199	7	1199
I	796280	796909	630	*	4.67259	4.67259	Promoter	1	797000	797298	299	2	Y73A3A.1	389	3	389
I	798252	798585	334	*	2.99722	2.99722	Distal Intergenic	1	797000	797298	299	2	Y73A3A.1	-954	2	954
I	800706	802187	1482	*	5.29273	5.29273	Promoter	1	801558	801701	144	2	Y73A3A.2	0	4	0
I	802871	803314	444	*	4.93506	5.11196	Promoter	1	803371	835296	31926	1	ZC123.3	-57	4	57
I	806721	807164	444	*	4.95397	4.95397	Promoter	1	806422	806662	241	2	ZC123.8	-59	4	59
I	810216	810619	404	*	1.97018	1.97018	Intron (ZC123.3/ZC123.3, intron 4 of 17)	1	809297	809479	183	1	ZC123.11	919	0	919
I	812089	812652	564	*	2.83274	2.83274	Promoter	1	812298	812445	148	2	ZC123.7	0	1	0
I	814312	814785	474	*	1.91857	1.91857	Intron (ZC123.3/ZC123.3, intron 4 of 17)	1	815979	816029	51	1	ZC123.5	-1194	0	1194
I	819322	820217	896	*	9.45296	9.45296	Exon (ZC123.3/ZC123.3, exon 5 of 18)	1	816039	816309	271	1	ZC123.9	3283	8	3283
I	823691	824340	650	*	3.78862	3.78862	Exon (ZC123.3/ZC123.3, exon 9 of 18)	1	816039	816309	271	1	ZC123.9	7652	2	7652
I	826101	826696	596	*	12.4593	12.4623	Intron (ZC123.3/ZC123.3, intron 10 of 17)	1	834419	834468	50	1	ZC123.6	-7723	9	7723
I	828657	828958	302	*	0.999994	1.00112	Exon (ZC123.3/ZC123.3, exon 12 of 18)	1	834419	834468	50	1	ZC123.6	-5461	0	5461
I	829859	830252	394	*	5.98079	5.98097	Exon (ZC123.3/ZC123.3, exon 13 of 18)	1	834419	834468	50	1	ZC123.6	-4167	5	4167
I	834232	835077	846	*	10.2795	10.2795	Promoter	1	834419	834468	50	1	ZC123.6	0	8	0
I	838322	839203	882	*	8.92597	8.92597	Promoter	1	837999	841750	3752	1	ZC123.1	323	7	323
I	840281	840932	652	*	6.51182	6.51182	Exon (ZC123.1/ZC123.1, exon 5 of 7)	1	837999	841750	3752	1	ZC123.1	2282	5	2282
I	850155	850710	556	*	5.70204	5.72163	Distal Intergenic	1	853454	854134	681	1	Y95B8A.8	-2744	4	2744
I	851941	852366	426	*	4.9682	5.04169	Distal Intergenic	1	853454	854134	681	1	Y95B8A.8	-1088	4	1088
I	875831	876188	358	*	1.99068	1.99068	Exon (Y95B8A.10a/Y95B8A.10, exon 8 of 10)	1	873484	882716	9233	2	Y95B8A.10	6528	0	6528
I	881299	881756	458	*	5.94026	5.94193	Intron (Y95B8A.10a/Y95B8A.10, intron 1 of 9)	1	873484	882716	9233	2	Y95B8A.10	960	5	960
I	882511	883302	792	*	10.6493	10.6749	Promoter	1	873484	882716	9233	2	Y95B8A.10	0	8	0
I	883530	884153	624	*	2.70799	2.91153	Intron (Y95B8A.6a.1/Y95B8A.6, intron 1 of 5)	1	882921	890210	7290	1	Y95B8A.6	609	1	609
I	912813	913180	368	*	0.993598	1.03234	Exon (Y95B8A.12d/Y95B8A.12, exon 10 of 11)	1	916171	916320	150	1	Y95B8A.16	-2991	0	2991
I	913648	914249	602	*	3.76614	3.77065	Exon (Y95B8A.12d/Y95B8A.12, exon 8 of 11)	1	916171	916320	150	1	Y95B8A.16	-1922	2	1922
I	915737	916056	320	*	1.99889	1.99889	Promoter	1	916171	916320	150	1	Y95B8A.16	-115	1	115
I	920316	921013	698	*	10.3598	10.3598	Intron (Y95B8A.12d/Y95B8A.12, intron 1 of 10)	1	916171	916320	150	1	Y95B8A.16	4145	8	4145
I	927033	927858	826	*	3.04119	3.04119	Promoter	1	912418	926880	14463	2	Y95B8A.12	-153	2	153
I	934754	935805	1052	*	8.47722	8.47722	Distal Intergenic	1	938486	941779	3294	1	Y95B8A.2	-2681	7	2681
I	939523	939888	366	*	2.99061	2.99061	Intron (Y95B8A.2.1/Y95B8A.2, intron 1 of 3)	1	938486	941779	3294	1	Y95B8A.2	1037	2	1037
I	943271	944806	1536	*	7.52744	7.54108	Exon (Y95B8A.1/Y95B8A.1, exon 2 of 11)	1	942550	942655	106	2	Y95B8A.14	-616	6	616
I	944976	945739	764	*	7.58579	7.72002	Promoter	1	946030	946120	91	1	Y95B8A.13	-291	6	291
I	945947	946474	528	*	4.90945	5.08635	Promoter	1	946030	946120	91	1	Y95B8A.13	0	4	0
I	954185	954826	642	*	6.6121	6.76252	Intron (Y34D9B.1a/Y34D9B.1, intron 1 of 8)	1	948569	957376	8808	2	Y34D9B.1	2550	5	2550
I	955791	957296	1506	*	25.9272	26.2847	Promoter	1	948569	957376	8808	2	Y34D9B.1	80	9	80
I	959731	960860	1130	*	6.03171	6.0464	Distal Intergenic	1	948569	957376	8808	2	Y34D9B.1	-2355	5	2355
I	961141	961704	564	*	13.5734	13.7632	Distal Intergenic	1	948569	957376	8808	2	Y34D9B.1	-3765	9	3765
I	962493	964829	2337	*	5.95222	6.05654	3' UTR	1	963703	969429	5727	2	F54A5.2	4600	5	4600
I	968716	970049	1334	*	12.0297	12.1018	Promoter	1	963703	969429	5727	2	F54A5.2	0	9	0
I	973023	973556	534	*	7.8516	7.8516	Promoter	1	969106	973140	4035	2	F54A5.3	0	6	0
I	978522	978861	340	*	1.99578	1.99578	Promoter	1	979128	979277	150	1	F54A5.4	-267	0	267
I	981359	981992	634	*	8.45961	8.45961	Distal Intergenic	1	979128	979277	150	2	F54A5.5	-2082	7	2082
I	984528	984989	462	*	5.91332	5.91385	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-4685	5	4685
I	985856	986269	414	*	5.9659	5.9665	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-3405	5	3405
I	988815	989314	500	*	6.84977	6.90004	Promoter	1	989674	992181	2508	1	F54A5.1	-360	6	360
I	989756	990815	1060	*	5.6994	5.76865	Promoter	1	989674	992181	2508	1	F54A5.1	82	4	82
I	990914	991855	942	*	8.32036	8.37675	3' UTR	1	989674	992181	2508	1	F54A5.1	1240	7	1240
I	1000848	1001257	410	*	2.97355	2.97355	Distal Intergenic	1	1003892	1010768	6877	1	C54G6.2	-2635	1	2635
I	1003960	1004767	808	*	2.50437	2.50437	Promoter	1	1003892	1010768	6877	1	C54G6.2	68	1	68
I	1007893	1008410	518	*	5.83861	5.83861	Exon (C54G6.2/C54G6.2, exon 7 of 11)	1	1003892	1010768	6877	1	C54G6.2	4001	4	4001
I	1061843	1062888	1046	*	12.6893	12.6893	Promoter	1	1062296	1065272	2977	1	Y34D9A.2	0	9	0
I	1067691	1069082	1392	*	16.4944	16.588	Promoter	1	1068594	1075013	6420	1	R06A10.2	0	9	0
I	1069837	1070372	536	*	7.76755	8.00928	Exon (R06A10.2.1/R06A10.2, exon 3 of 8)	1	1068594	1075013	6420	1	R06A10.2	1243	7	1243
I	1077128	1077625	498	*	5.90452	5.90452	Distal Intergenic	1	1078427	1079237	811	2	R06A10.3	1612	5	1612
I	1090195	1090706	512	*	3.89326	3.89326	Exon (R06A10.4/R06A10.4, exon 6 of 7)	1	1088553	1089718	1166	1	R06A10.5	1642	2	1642
I	1095644	1096807	1164	*	14.1216	14.1216	Promoter	1	1089669	1095799	6131	2	R06A10.4	0	9	0
I	1100532	1101121	590	*	7.71005	7.71005	Distal Intergenic	1	1089669	1095799	6131	2	R06A10.4	-4733	6	4733
I	1109259	1109838	580	*	5.78682	5.79563	Exon (ZK993.2/ZK993.2, exon 4 of 8)	1	1107581	1115570	7990	1	ZK993.2	1678	4	1678
I	1110353	1110800	448	*	2.95983	2.98266	Intron (ZK993.2/ZK993.2, intron 4 of 7)	1	1107581	1115570	7990	1	ZK993.2	2772	1	2772
I	1124809	1125356	548	*	8.80098	8.80312	Distal Intergenic	1	1126978	1127060	83	1	ZK993.4	-1622	7	1622
I	1126088	1126681	594	*	11.5678	11.7038	Promoter	1	1126978	1127060	83	1	ZK993.4	-297	9	297
I	1126931	1127494	564	*	6.76937	7.08389	Promoter	1	1126978	1127060	83	1	ZK993.4	0	6	0
I	1127989	1128510	522	*	6.89615	6.93045	Promoter	1	1128327	1131740	3414	1	ZK993.1	0	6	0
I	1130615	1132776	2162	*	16.198	16.3554	3' UTR	1	1128327	1131740	3414	1	ZK993.1	2288	9	2288
I	1133365	1133860	496	*	5.87988	5.88015	Distal Intergenic	1	1128327	1131740	3414	1	ZK993.1	5038	5	5038
I	1135329	1135908	580	*	2.84918	2.84918	Distal Intergenic	1	1136368	1141024	4657	2	Y48G8AL.9	5116	1	5116
