seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
I	441283	441746	464	*	8.89712	8.89712	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-2256	7	2256
I	442995	443454	460	*	3.94138	3.94138	Distal Intergenic	1	444002	461610	17609	1	C07F11.1	-548	2	548
I	458053	458582	530	*	2.89548	2.89548	Exon (C07F11.1/C07F11.1, exon 12 of 14)	1	461996	462655	660	1	W04C9.4	-3414	1	3414
I	477296	477747	452	*	4.91973	4.91973	Promoter	1	477585	481957	4373	1	W04C9.3	0	3	0
I	484168	485133	966	*	5.1585	5.1585	Exon (W04C9.6/W04C9.6, exon 7 of 10)	1	482482	487993	5512	2	W04C9.6	2860	3	2860
I	491117	491574	458	*	4.95291	4.95297	Exon (W04C9.1/W04C9.1, exon 2 of 10)	1	489987	496157	6171	1	W04C9.1	1130	3	1130
I	492467	493442	976	*	10.9226	10.9226	Exon (W04C9.1/W04C9.1, exon 7 of 10)	1	489987	496157	6171	1	W04C9.1	2480	8	2480
I	494908	495973	1066	*	13.8938	13.8938	Exon (W04C9.1/W04C9.1, exon 10 of 10)	1	489987	496157	6171	1	W04C9.1	4921	9	4921
I	502373	502794	422	*	2.96742	2.96742	Promoter	1	496208	502046	5839	2	Y65B4BL.3	-327	1	327
I	508948	509359	412	*	1.96606	1.96606	3' UTR	1	508853	510840	1988	2	Y65B4BL.7	1481	0	1481
I	516575	517196	622	*	9.5959	9.59593	Promoter	1	511018	516459	5442	2	Y65B4BL.5	-116	7	116
I	518089	518968	880	*	10.0708	10.0708	Distal Intergenic	1	511018	516459	5442	2	Y65B4BL.5	-1630	7	1630
I	524374	524977	604	*	12.6299	12.6299	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	1165	9	1165
I	527259	527820	562	*	3.78306	3.78306	Distal Intergenic	1	526051	526142	92	2	Y65B4BL.8	-1117	1	1117
I	532443	532742	300	*	1	1	Exon (Y65B4BL.1/Y65B4BL.1, exon 5 of 6)	1	534456	535350	895	1	Y65B4BR.8	-1714	0	1714
I	535877	537354	1478	*	19.2093	19.2093	Promoter	1	536807	536934	128	2	Y65B4BR.10	0	9	0
I	538519	538996	478	*	3.89978	3.89978	Exon (Y65B4BR.4b/Y65B4BR.4, exon 4 of 10)	1	537125	542200	5076	1	Y65B4BR.4	1394	2	1394
I	545238	545921	684	*	7.44287	7.44287	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-4790	5	4790
I	549054	549647	594	*	3.84205	3.84205	Distal Intergenic	1	550711	556685	5975	1	Y65B4BR.3	-1064	1	1064
I	554925	556476	1552	*	8.87242	8.87247	3' UTR	1	557434	561674	4241	1	Y65B4BR.2	-958	7	958
I	556770	557357	588	*	1.88799	2.02318	Promoter	1	557434	561674	4241	1	Y65B4BR.2	-77	0	77
I	562795	563540	746	*	7.30226	7.30226	Promoter	1	562739	565184	2446	1	Y65B4BR.1	56	5	56
I	566753	567370	618	*	2.81373	2.81373	Promoter	1	565439	566394	956	2	Y65B4BR.9	-359	0	359
I	573920	575491	1572	*	17.6491	17.665	Promoter	1	572180	575122	2943	2	Y65B4BR.6	0	9	0
I	606538	606979	442	*	2.94693	2.94693	Exon (F56A6.2/F56A6.2, exon 2 of 30)	1	585823	607574	21752	2	F56A6.2	595	1	595
I	612996	613617	622	*	7.52617	7.52617	Promoter	1	613293	613382	90	2	F56A6.6	0	5	0
I	617804	618365	562	*	5.7605	5.7605	Promoter	1	618210	621466	3257	1	F56A6.1	0	3	0
I	634245	634722	478	*	4.8948	4.8948	Exon (Y65B4A.6/Y65B4A.6, exon 2 of 3)	1	631058	636353	5296	2	Y65B4A.6	1631	3	1631
I	637493	637932	440	*	3.95057	4.09673	Promoter	1	638132	653988	15857	1	Y65B4A.2	-200	2	200
I	644180	644699	520	*	6.84463	6.84463	Intron (Y65B4A.2.1/Y65B4A.2, intron 1 of 6)	1	645629	647245	1617	2	Y65B4A.7	2546	5	2546
I	663295	663904	610	*	6.61895	6.61895	Promoter	1	659093	663597	4505	2	Y65B4A.8	0	4	0
I	683382	683893	512	*	7.80715	7.80715	3' UTR	1	683727	686578	2852	2	Y18H1A.10	2685	6	2685
I	702111	703294	1184	*	8.83611	8.83611	Exon (Y18H1A.3/Y18H1A.3, exon 9 of 11)	1	694979	698330	3352	2	Y18H1A.2	-3781	7	3781
I	716577	717086	510	*	8.79262	8.79262	Distal Intergenic	1	700277	715853	15577	2	Y18H1A.3	-724	7	724
I	719486	720589	1104	*	11.2644	11.2644	Promoter	1	720014	731085	11072	1	Y18H1A.6	0	8	0
I	754412	754951	540	*	5.8549	5.8549	Promoter	1	754683	754766	84	1	Y18H1A.t1	0	4	0
I	756732	757223	492	*	2.92618	2.92618	Promoter	1	748231	757013	8783	2	Y18H1A.9	0	1	0
I	762360	763013	654	*	4.70833	4.89596	Distal Intergenic	1	760849	761845	997	2	T06A4.2	-515	3	515
I	763250	763863	614	*	9.4977	9.57081	Promoter	1	763628	770723	7096	1	T06A4.3	0	7	0
I	772874	773217	344	*	2.99578	2.99578	Exon (T06A4.1b/T06A4.1, exon 5 of 10)	1	774368	774588	221	1	T06A4.5	-1151	1	1151
I	775101	775698	598	*	3.82522	3.82522	Exon (T06A4.1b/T06A4.1, exon 9 of 10)	1	774442	774587	146	2	T06A4.4	-514	1	514
I	796280	796909	630	*	4.67259	4.67259	Promoter	1	797000	797298	299	2	Y73A3A.1	389	2	389
I	799169	799656	488	*	7.87821	7.87821	Distal Intergenic	1	797000	797298	299	2	Y73A3A.1	-1871	6	1871
I	801888	802187	300	*	1	1	Promoter	1	801558	801701	144	2	Y73A3A.2	-187	0	187
I	803587	804120	534	*	3.86871	3.86871	Promoter	1	803803	803875	73	1	ZC123.t1	0	1	0
I	814313	814786	474	*	1.91857	1.91857	Intron (ZC123.3/ZC123.3, intron 4 of 17)	1	815979	816029	51	1	ZC123.5	-1193	0	1193
I	816019	816538	520	*	6.79555	6.79555	Promoter	1	816039	816309	271	1	ZC123.9	0	5	0
I	819589	820048	460	*	5.9091	5.9091	Intron (ZC123.3/ZC123.3, intron 5 of 17)	1	816039	816309	271	1	ZC123.9	3550	4	3550
I	826056	826691	636	*	14.1585	14.1585	Intron (ZC123.3/ZC123.3, intron 10 of 17)	1	834419	834468	50	1	ZC123.6	-7728	9	7728
I	828246	829621	1376	*	12.835	12.835	Exon (ZC123.3/ZC123.3, exon 12 of 18)	1	834419	834468	50	1	ZC123.6	-4798	9	4798
I	840042	840935	894	*	8.07231	8.07231	Exon (ZC123.1/ZC123.1, exon 4 of 7)	1	837999	841750	3752	1	ZC123.1	2043	6	2043
I	851285	852866	1582	*	22.1792	22.2136	Distal Intergenic	1	853454	854134	681	1	Y95B8A.8	-588	9	588
I	875779	876378	600	*	2.82169	2.82169	Exon (Y95B8A.10a/Y95B8A.10, exon 8 of 10)	1	873484	882716	9233	2	Y95B8A.10	6338	0	6338
I	881217	882090	874	*	8.44034	8.44856	Intron (Y95B8A.10a/Y95B8A.10, intron 1 of 9)	1	873484	882716	9233	2	Y95B8A.10	626	6	626
I	882544	883385	842	*	12.7885	12.7952	Promoter	1	873484	882716	9233	2	Y95B8A.10	0	9	0
I	920316	921013	698	*	10.3598	10.3598	Intron (Y95B8A.12d/Y95B8A.12, intron 1 of 10)	1	916171	916320	150	1	Y95B8A.16	4145	8	4145
I	927033	927858	826	*	3.04119	3.04119	Promoter	1	912418	926880	14463	2	Y95B8A.12	-153	1	153
I	929451	929984	534	*	8.78772	8.78772	Distal Intergenic	1	912418	926880	14463	2	Y95B8A.12	-2571	7	2571
I	939523	939888	366	*	2.99061	2.99061	Intron (Y95B8A.2.1/Y95B8A.2, intron 1 of 3)	1	938486	941779	3294	1	Y95B8A.2	1037	1	1037
I	943271	943626	356	*	0.995654	1.0269	Intron (Y95B8A.1/Y95B8A.1, intron 1 of 10)	1	942550	942655	106	2	Y95B8A.14	-616	0	616
I	944178	944545	368	*	2.98757	3.01184	Exon (Y95B8A.1/Y95B8A.1, exon 3 of 11)	1	946030	946120	91	1	Y95B8A.13	-1485	1	1485
I	944810	946655	1846	*	8.59958	8.79844	Promoter	1	946030	946120	91	1	Y95B8A.13	0	7	0
I	954165	954798	634	*	8.381	8.38102	Intron (Y34D9B.1a/Y34D9B.1, intron 1 of 8)	1	948569	957376	8808	2	Y34D9B.1	2578	6	2578
I	955791	958276	2486	*	26.9248	26.9883	Promoter	1	948569	957376	8808	2	Y34D9B.1	0	9	0
I	961143	961716	574	*	14.4621	14.6984	Distal Intergenic	1	948569	957376	8808	2	Y34D9B.1	-3767	9	3767
I	968716	969643	928	*	4.44999	4.44999	Promoter	1	963703	969429	5727	2	F54A5.2	0	2	0
I	972628	974107	1480	*	9.66223	9.66223	Promoter	1	969106	973140	4035	2	F54A5.3	0	7	0
I	984263	985062	800	*	10.4994	10.4994	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-4612	8	4612
I	986626	987125	500	*	4.92013	4.92013	Distal Intergenic	1	989674	992181	2508	1	F54A5.1	-2549	3	2549
I	988815	989302	488	*	6.85117	6.85123	Promoter	1	989674	992181	2508	1	F54A5.1	-372	5	372
I	990239	990786	548	*	2.88005	2.88836	Exon (F54A5.1/F54A5.1, exon 2 of 3)	1	989674	992181	2508	1	F54A5.1	565	1	565
I	991389	991746	358	*	3.99074	3.99909	Exon (F54A5.1/F54A5.1, exon 3 of 3)	1	989674	992181	2508	1	F54A5.1	1715	2	1715
I	998845	999622	778	*	15.5678	15.5678	Distal Intergenic	1	996280	996579	300	2	C54G6.7	-2266	9	2266
I	1000848	1001257	410	*	2.97355	2.97355	Distal Intergenic	1	1003892	1010768	6877	1	C54G6.2	-2635	1	2635
I	1014918	1015631	714	*	6.45054	6.45054	Distal Intergenic	1	1011389	1014384	2996	2	C54G6.1	-534	4	534
I	1016826	1017293	468	*	1.92312	1.92312	3' UTR	1	1016406	1017183	778	1	C54G6.5	420	0	420
I	1030706	1031133	428	*	3.96088	3.96121	3' UTR	1	1019828	1029955	10128	2	Y34D9A.1	-751	2	751
I	1031967	1032270	304	*	0.999978	1.00151	Exon (Y34D9A.4.1/Y34D9A.4, exon 3 of 4)	1	1030632	1033441	2810	2	Y34D9A.4	1171	0	1171
I	1052406	1053019	614	*	12.3918	12.439	Exon (Y34D9A.8b/Y34D9A.8, exon 2 of 7)	1	1019579	1053648	34070	2	Y34D9A.8	629	8	629
I	1053431	1054130	700	*	13.1858	13.2195	Promoter	1	1019579	1053648	34070	2	Y34D9A.8	0	9	0
I	1061772	1062743	972	*	15.0209	15.0209	Promoter	1	1062296	1065272	2977	1	Y34D9A.2	0	9	0
I	1067807	1068944	1138	*	16.3193	16.4035	Promoter	1	1068594	1075013	6420	1	R06A10.2	0	9	0
I	1069141	1070678	1538	*	15.0453	15.3886	Exon (R06A10.2.1/R06A10.2, exon 2 of 8)	1	1068594	1075013	6420	1	R06A10.2	547	9	547
I	1090128	1090981	854	*	5.01282	5.01282	Exon (R06A10.4/R06A10.4, exon 6 of 7)	1	1088553	1089718	1166	1	R06A10.5	1575	3	1575
I	1095855	1096540	686	*	13.2964	13.2964	Promoter	1	1089669	1095799	6131	2	R06A10.4	-56	9	56
I	1100532	1101121	590	*	7.71005	7.71005	Distal Intergenic	1	1089669	1095799	6131	2	R06A10.4	-4733	6	4733
I	1157359	1158142	784	*	11.1703	11.2022	Promoter	1	1157572	1162903	5332	1	Y48G8AL.7	0	8	0
I	1166266	1166737	472	*	1.9204	1.92073	Exon (Y48G8AL.11/Y48G8AL.11, exon 7 of 10)	1	1157572	1162903	5332	1	Y48G8AL.7	8694	0	8694
I	1167636	1168153	518	*	8.71204	8.71212	Exon (Y48G8AL.11/Y48G8AL.11, exon 6 of 10)	1	1162892	1175871	12980	2	Y48G8AL.11	7718	6	7718
I	1175443	1175742	300	*	2	2	Promoter	1	1162892	1175871	12980	2	Y48G8AL.11	129	0	129
I	1180241	1180718	478	*	1.9139	1.9139	Exon (Y48G8AL.6.2/Y48G8AL.6, exon 4 of 9)	1	1176476	1190070	13595	1	Y48G8AL.6	3765	0	3765
I	1218455	1218796	342	*	1.99511	1.99511	Promoter	1	1218497	1218985	489	2	Y48G8AL.12	189	0	189
I	1225037	1225582	546	*	2.8792	2.87922	Exon (Y48G8AL.13.1/Y48G8AL.13, exon 3 of 5)	1	1223959	1229284	5326	2	Y48G8AL.13	3702	1	3702
I	1226578	1226981	404	*	1.97237	1.97609	5' UTR	1	1223959	1229284	5326	2	Y48G8AL.13	2303	0	2303
I	1227712	1228313	602	*	8.56055	8.56176	5' UTR	1	1223959	1229284	5326	2	Y48G8AL.13	971	6	971
I	1229029	1229714	686	*	5.64012	5.64373	Promoter	1	1223959	1229284	5326	2	Y48G8AL.13	0	3	0
I	1230290	1230767	478	*	3.92395	3.93067	Intron (Y48G8AL.1.1/Y48G8AL.1, intron 5 of 18)	1	1223959	1229284	5326	2	Y48G8AL.13	-1006	2	1006
I	1251238	1252011	774	*	11.9647	11.9647	Promoter	1	1251254	1251324	71	2	Y48G8AL.19	0	8	0
I	1258507	1258806	300	*	1	1	3' UTR	1	1254772	1258598	3827	1	Y48G8AL.15	3735	0	3735
I	1261366	1261959	594	*	8.61986	8.61986	Intron (Y48G8AR.1/Y48G8AR.1, intron 7 of 7)	1	1259491	1268157	8667	2	Y48G8AR.1	6198	6	6198
I	1270759	1271688	930	*	16.4332	16.4332	Distal Intergenic	1	1259491	1268157	8667	2	Y48G8AR.1	-2602	9	2602
I	1273582	1274383	802	*	5.11184	5.11184	Distal Intergenic	1	1278810	1279044	235	1	Y48G8AR.7	-4427	3	4427
I	1288535	1289124	590	*	5.74319	5.74319	Distal Intergenic	1	1287306	1287961	656	1	Y48G8AR.3	1229	3	1229
I	1301174	1301875	702	*	8.4193	8.4193	Distal Intergenic	1	1305577	1328447	22871	1	K12C11.4	-3702	6	3702
I	1315296	1315883	588	*	8.50243	8.503	Intron (K12C11.4/K12C11.4, intron 6 of 12)	1	1307482	1307626	145	2	K12C11.8	-7670	6	7670
I	1316661	1317464	804	*	10.7059	10.706	Intron (K12C11.4/K12C11.4, intron 6 of 12)	1	1307482	1307626	145	2	K12C11.8	-9035	8	9035
I	1321822	1322339	518	*	5.89929	5.89929	Exon (K12C11.4/K12C11.4, exon 9 of 13)	1	1332700	1334080	1381	1	K12C11.5	-10361	4	10361
I	1331065	1331506	442	*	2.95341	2.95341	Distal Intergenic	1	1332700	1334080	1381	1	K12C11.5	-1194	1	1194
I	1333066	1333553	488	*	5.9255	5.9255	Promoter	1	1332700	1334080	1381	1	K12C11.5	366	4	366
I	1339869	1341118	1250	*	14.9639	14.9676	Promoter	1	1340680	1341260	581	1	K12C11.2	0	9	0
I	1341603	1342894	1292	*	7.69434	7.73789	Exon (K12C11.1.1/K12C11.1, exon 2 of 5)	1	1340680	1341260	581	1	K12C11.2	923	6	923
I	1361005	1361582	578	*	2.85348	2.85348	Distal Intergenic	1	1365311	1375885	10575	1	Y92H12BL.5	-3729	0	3729
I	1378432	1378885	454	*	1.93602	1.93602	Promoter	1	1378831	1379106	276	1	Y92H12BL.2	0	0	0
I	1392648	1393211	564	*	5.83157	5.83157	Promoter	1	1386259	1392761	6503	2	Y92H12BM.1	0	4	0
I	1415961	1416476	516	*	6.90941	6.90941	Promoter	1	1416593	1424610	8018	1	Y92H12BR.3	-117	5	117
I	1435024	1436025	1002	*	12.7099	12.7099	Promoter	1	1436281	1441316	5036	1	Y92H12BR.8	-256	9	256
I	1443919	1444660	742	*	10.1433	10.1433	Promoter	1	1441668	1444135	2468	2	F37F2.2	0	7	0
I	1446467	1447430	964	*	14.9539	14.9539	Promoter	1	1446668	1465342	18675	1	F47G6.4	0	9	0
I	1455057	1455742	686	*	12.2712	12.2712	Exon (F47G6.4/F47G6.4, exon 9 of 17)	1	1451124	1453079	1956	2	F37F2.3	-1978	8	1978
I	1470823	1471486	664	*	12.1724	12.1724	Promoter	1	1471299	1479926	8628	1	F47G6.2	0	8	0
I	1481330	1482053	724	*	13.8184	13.8184	Distal Intergenic	1	1483085	1491282	8198	1	F47G6.1	-1032	9	1032
I	1511075	1511572	498	*	3.91032	3.91032	Exon (Y92H12A.5/Y92H12A.5, exon 2 of 13)	1	1491342	1514411	23070	2	Y92H12A.5	2839	2	2839
I	1535635	1535980	346	*	2.99492	2.99492	Distal Intergenic	1	1529891	1534238	4348	1	Y92H12A.3	5744	1	5744
I	1540395	1540998	604	*	12.2484	12.2484	Distal Intergenic	1	1543527	1556197	12671	1	Y92H12A.2	-2529	8	2529
I	1548149	1548522	374	*	3.9701	3.9701	Intron (Y92H12A.2/Y92H12A.2, intron 5 of 10)	1	1543527	1556197	12671	1	Y92H12A.2	4622	2	4622
I	1557332	1558021	690	*	9.19546	9.19552	Distal Intergenic	1	1556643	1556663	21	2	Y92H12A.7	-669	7	669
I	1558874	1559425	552	*	7.86325	7.86342	Distal Intergenic	1	1556643	1556663	21	2	Y92H12A.7	-2211	6	2211
I	1562461	1562984	524	*	3.9063	3.9063	Distal Intergenic	1	1566933	1580205	13273	1	Y92H12A.1	-3949	2	3949
I	1575510	1575981	472	*	8.83534	8.83534	Promoter	1	1575716	1575805	90	2	Y92H12A.8	0	7	0
I	1598344	1599013	670	*	5.56988	5.56988	Distal Intergenic	1	1594658	1596177	1520	2	Y73E7A.4	-2167	3	2167
I	1628406	1629127	722	*	15.7851	15.7851	Promoter	1	1629005	1633498	4494	1	Y73E7A.1	0	9	0
I	1640355	1640844	490	*	1.90319	1.90319	Exon (Y73E7A.8/Y73E7A.8, exon 4 of 8)	1	1634742	1644657	9916	1	Y73E7A.8	5613	0	5613
I	1651168	1651821	654	*	16.6848	16.6848	Promoter	1	1644590	1651382	6793	2	Y71G12B.20	0	9	0
I	1653184	1653531	348	*	1.99387	1.99387	Promoter	1	1653767	1653787	21	1	Y71G12B.34	-236	0	236
I	1668023	1668568	546	*	7.8367	7.93849	Exon (Y71G12B.17/Y71G12B.17, exon 2 of 5)	1	1667503	1669776	2274	1	Y71G12B.17	520	6	520
I	1668909	1669516	608	*	8.629	8.70636	Exon (Y71G12B.17/Y71G12B.17, exon 5 of 5)	1	1667503	1669776	2274	1	Y71G12B.17	1406	6	1406
I	1672178	1672881	704	*	13.2586	13.2586	Promoter	1	1670081	1672744	2664	2	Y71G12B.23	0	9	0
I	1676492	1676909	418	*	10.9516	10.9516	Promoter	1	1672873	1676432	3560	2	Y71G12B.35	-60	8	60
I	1687514	1688279	766	*	9.55297	9.55297	Exon (Y71G12B.31/Y71G12B.31, exon 5 of 7)	1	1691499	1691647	149	1	Y71G12B.37	-3220	7	3220
I	1690906	1691809	904	*	7.81137	7.81137	Promoter	1	1686218	1691613	5396	2	Y71G12B.31	0	6	0
I	1698139	1699032	894	*	7.14089	7.14089	Promoter	1	1698096	1701132	3037	1	Y71G12B.15	43	5	43
I	1717280	1717835	556	*	7.66686	7.66687	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-3759	6	3759
I	1718974	1719515	542	*	7.78434	7.78439	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-2079	6	2079
I	1720494	1721061	568	*	5.57597	5.576	Distal Intergenic	1	1721594	1740920	19327	1	Y71G12B.11	-533	3	533
I	1729461	1729954	494	*	7.78039	7.78039	Intron (Y71G12B.11b/Y71G12B.11, intron 5 of 6)	1	1721594	1740920	19327	1	Y71G12B.11	7867	6	7867
I	1731058	1731357	300	*	1	1.00005	Exon (Y71G12B.11b/Y71G12B.11, exon 6 of 7)	1	1738616	1738726	111	2	Y71G12B.36	7369	0	7369
I	1737594	1739079	1486	*	5.70124	5.73741	Promoter	1	1738616	1738726	111	2	Y71G12B.36	0	3	0
